ept,netload,tmpf,month,hour,dayofweek,mw2day,mw7day,potential
2020-01-01 16:00:00,10693.591,53.1,1,16,2,10280.667,10380.441,0.0
2020-01-01 17:00:00,11755.73,51.1,1,17,2,10914.699,11145.582,0.0
2020-01-01 18:00:00,12080.328,44.1,1,18,2,11062.641,11284.261,31.21291999999994
2020-01-01 19:00:00,12123.622,44.1,1,19,2,10860.51,11420.839,156.05135999999766
2020-01-01 20:00:00,12101.665,45.0,1,20,2,10608.808,11608.524,305.72312000000056
2020-01-01 21:00:00,11898.805,43.0,1,21,2,10213.428,11622.887,468.8265599999995
2020-01-01 22:00:00,11559.075,39.9,1,22,2,9765.158,11480.306,635.8106400000015
2020-01-01 23:00:00,11198.556,42.1,1,23,2,9225.152,11264.038,768.3420800000004
2020-01-02 00:00:00,11023.215,42.1,1,0,3,8814.171,11157.863,1206.5441599999997
2020-01-02 01:00:00,10989.12,37.9,1,1,3,8628.008,11158.365,1377.9064400000009
2020-01-02 02:00:00,11086.064,37.0,1,2,3,8598.378,11274.842,1555.55048
2020-01-02 03:00:00,11307.51,34.0,1,3,3,8723.717,11511.796,1750.0257999999994
2020-01-02 04:00:00,11813.267,35.1,1,4,3,9057.285,11958.089,2040.4606399999996
2020-01-02 05:00:00,12645.826,32.0,1,5,3,9618.839,12636.812,2374.1276
2020-01-02 06:00:00,13644.174,34.0,1,6,3,10381.815,13388.195,2641.2840800000013
2020-01-02 07:00:00,14108.022,35.1,1,7,3,10931.13,13809.862,2645.631440000003
2020-01-02 08:00:00,13759.08,34.0,1,8,3,11049.85,13625.011,2262.3444400000008
2020-01-02 09:00:00,12907.152,39.9,1,9,3,10921.744,12754.893,1562.2781200000009
2020-01-02 10:00:00,12007.119,45.0,1,10,3,10819.12,11861.332,865.0469999999987
2020-01-02 11:00:00,11385.741,48.9,1,11,3,10579.797,11219.163,435.0079999999998
2020-01-02 12:00:00,11004.563,55.0,1,12,3,10362.344,10746.218,230.5498000000007
2020-01-02 13:00:00,10891.75,57.0,1,13,3,10261.881,10406.464,249.85831999999937
2020-01-02 14:00:00,10829.697,57.9,1,14,3,10090.879,10302.472,289.1045200000008
2020-01-02 15:00:00,10832.304,60.1,1,15,3,10258.502,10317.086,227.0851600000024
2020-01-02 16:00:00,11284.271,60.1,1,16,3,10852.879,10753.69,279.03112000000147
2020-01-02 17:00:00,12095.282,55.9,1,17,3,11766.697,11705.233,289.2248399999989
2020-01-02 18:00:00,12201.566,57.0,1,18,3,11953.881,11865.261,152.45092000000113
2020-01-02 19:00:00,12015.748,54.0,1,19,3,11682.1,11783.286,48.17735999999786
2020-01-02 20:00:00,11714.324,54.0,1,20,3,11442.87,11726.561,0.0
2020-01-02 21:00:00,11215.402,53.1,1,21,3,11166.77,11474.328,0.0
2020-01-02 22:00:00,10587.589,52.0,1,22,3,10838.55,11074.517,0.0
2020-01-02 23:00:00,9988.478,52.0,1,23,3,10592.674,10631.845,0.0
2020-01-03 00:00:00,9592.919,51.1,1,0,4,10364.707,10353.2,0.0
2020-01-03 01:00:00,9419.656,46.9,1,1,4,10291.858,10200.334,0.0
2020-01-03 02:00:00,9362.087,46.0,1,2,4,10252.082,10115.191,0.0
2020-01-03 03:00:00,9484.265,46.0,1,3,4,10303.804,10165.308,0.0
2020-01-03 04:00:00,9683.316,45.0,1,4,4,10588.92,10558.999,0.0
2020-01-03 05:00:00,10248.286,45.0,1,5,4,10980.54,11135.003,0.0
2020-01-03 06:00:00,11017.061,46.9,1,6,4,11473.091,11702.323,14.171080000000076
2020-01-03 07:00:00,11386.407,48.0,1,7,4,11781.495,12130.794,0.0
2020-01-03 08:00:00,11428.158,48.9,1,8,4,11642.49,12240.85,0.0
2020-01-03 09:00:00,11371.19,48.9,1,9,4,11192.296,12020.28,26.31612000000132
2020-01-03 10:00:00,11284.306,50.0,1,10,4,10787.617,11585.864,142.23399999999856
2020-01-03 11:00:00,11238.305,53.1,1,11,4,10513.346,11098.894,287.5720000000001
2020-01-03 12:00:00,11135.02,55.9,1,12,4,10297.165,10717.509,361.006800000001
2020-01-03 13:00:00,11020.557,55.9,1,13,4,9978.802,10466.517,378.66532000000007
2020-01-03 14:00:00,10931.338,57.0,1,14,4,9954.554,10301.961,390.7455200000004
2020-01-03 15:00:00,10966.509,57.9,1,15,4,10124.913,10330.661,361.2901600000023
2020-01-03 16:00:00,11246.362,57.9,1,16,4,10693.591,10736.943,241.12212
2020-01-03 17:00:00,11668.889,55.9,1,17,4,11755.73,11529.06,0.0
2020-01-03 18:00:00,11581.142,55.0,1,18,4,12080.328,11520.715,0.0
2020-01-03 19:00:00,11272.092,55.0,1,19,4,12123.622,11269.876,0.0
2020-01-03 20:00:00,10945.212,55.0,1,20,4,12101.665,11151.122,0.0
2020-01-03 21:00:00,10509.19,55.0,1,21,4,11898.805,10817.434,0.0
2020-01-03 22:00:00,10008.587,55.0,1,22,4,11559.075,10449.291,0.0
2020-01-03 23:00:00,9483.555,55.0,1,23,4,11198.556,9895.994,0.0
2020-01-04 00:00:00,9017.917,55.0,1,0,5,11023.215,9549.723,0.0
2020-01-04 01:00:00,8713.393,57.0,1,1,5,10989.12,9365.522,0.0
2020-01-04 02:00:00,8506.71,57.0,1,2,5,11086.064,9284.484,0.0
2020-01-04 03:00:00,8541.523,55.9,1,3,5,11307.51,9331.92,0.0
2020-01-04 04:00:00,8545.392,55.9,1,4,5,11813.267,9540.623,0.0
2020-01-04 05:00:00,8704.328,55.9,1,5,5,12645.826,9849.969,0.0
2020-01-04 06:00:00,9077.574,57.0,1,6,5,13644.174,10261.382,0.0
2020-01-04 07:00:00,9433.854,57.0,1,7,5,14108.022,10650.769,0.0
2020-01-04 08:00:00,9853.625,57.0,1,8,5,13759.08,10795.919,0.0
2020-01-04 09:00:00,10239.678,57.9,1,9,5,12907.152,10532.669,0.0
2020-01-04 10:00:00,10376.232,57.9,1,10,5,12007.119,10170.37,0.0
2020-01-04 11:00:00,10356.237,59.0,1,11,5,11385.741,9932.705,0.0
2020-01-04 12:00:00,10264.366,60.1,1,12,5,11004.563,9654.581,0.0
2020-01-04 13:00:00,10103.343,61.0,1,13,5,10891.75,9377.68,0.0
2020-01-04 14:00:00,9960.037,62.1,1,14,5,10829.697,9275.093,0.0
2020-01-04 15:00:00,9936.244,62.1,1,15,5,10832.304,9270.134,0.0
2020-01-04 16:00:00,10314.128,62.1,1,16,5,11284.271,9748.879,0.0
2020-01-04 17:00:00,10933.05,61.0,1,17,5,12095.282,10558.49,0.0
2020-01-04 18:00:00,11012.337,54.0,1,18,5,12201.566,10679.497,0.0
2020-01-04 19:00:00,10859.683,53.1,1,19,5,12015.748,10630.64,0.0
2020-01-04 20:00:00,10781.293,51.1,1,20,5,11714.324,10535.03,0.0
2020-01-04 21:00:00,10580.471,50.0,1,21,5,11215.402,10310.295,0.0
2020-01-04 22:00:00,10362.183,48.0,1,22,5,10587.589,10039.02,0.0
2020-01-04 23:00:00,10037.398,46.0,1,23,5,9988.478,9610.346,0.0
2020-01-05 00:00:00,9697.931,45.0,1,0,6,9592.919,9283.378,0.0
2020-01-05 01:00:00,9644.615,45.0,1,1,6,9419.656,8980.044,33.40143999999964
2020-01-05 02:00:00,9688.561,44.1,1,2,6,9362.087,8922.863,158.04747999999927
2020-01-05 03:00:00,9846.419,44.1,1,3,6,9484.265,8895.71,288.9347999999991
2020-01-05 04:00:00,10100.987,42.1,1,4,6,9683.316,9002.829,328.1806399999987
2020-01-05 05:00:00,10527.186,39.9,1,5,6,10248.286,9214.323,255.4876000000004
2020-01-05 06:00:00,11067.062,39.9,1,6,6,11017.061,9494.539,64.17208000000028
2020-01-05 07:00:00,11511.504,37.9,1,7,6,11386.407,9789.873,49.11344000000281
2020-01-05 08:00:00,11687.974,37.9,1,8,6,11428.158,10106.269,191.238440000001
2020-01-05 09:00:00,11513.396,41.0,1,9,6,11371.19,10466.616,168.52212000000145
2020-01-05 10:00:00,11403.622,43.0,1,10,6,11284.306,10556.955,261.54999999999745
2020-01-05 11:00:00,11229.16,45.0,1,11,6,11238.305,10512.765,278.4269999999997
2020-01-05 12:00:00,11082.032,46.0,1,12,6,11135.02,10448.323,308.0187999999998
2020-01-05 13:00:00,10858.703,48.0,1,13,6,11020.557,10398.345,216.8113199999989
2020-01-05 14:00:00,10663.66,48.0,1,14,6,10931.338,10278.145,123.06752000000051
2020-01-05 15:00:00,10796.032,48.9,1,15,6,10966.509,10258.366,190.81316000000152
2020-01-05 16:00:00,11436.205,48.9,1,16,6,11246.362,10613.416,430.9651200000008
2020-01-05 17:00:00,12664.168,46.9,1,17,6,11668.889,11148.814,858.1108399999994
2020-01-05 18:00:00,13081.225,44.1,1,18,6,11581.142,11122.536,1032.1099200000008
2020-01-05 19:00:00,13146.81,43.0,1,19,6,11272.092,10942.579,1179.2393599999978
2020-01-05 20:00:00,13093.192,37.0,1,20,6,10945.212,10694.315,1297.2501199999988
2020-01-05 21:00:00,12771.058,37.9,1,21,6,10509.19,10272.441,1341.07956
2020-01-05 22:00:00,12247.069,37.0,1,22,6,10008.587,9718.976,1323.8046400000003
2020-01-05 23:00:00,11778.047,35.1,1,23,6,9483.555,9147.291,1347.8330800000003
2020-01-06 00:00:00,11583.166,35.1,1,0,0,9017.917,8714.3,1766.4951599999986
2020-01-06 01:00:00,11452.665,32.0,1,1,0,8713.393,8399.151,1841.4514400000007
2020-01-06 02:00:00,11399.328,35.1,1,2,0,8506.71,8246.756,1868.814479999999
2020-01-06 03:00:00,11518.16,37.0,1,3,0,8541.523,8222.136,1960.675799999999
2020-01-06 04:00:00,11848.252,36.0,1,4,0,8545.392,8361.581,2075.44564
2020-01-06 05:00:00,12821.878,36.0,1,5,0,8704.328,8784.885,2550.1796000000013
2020-01-06 06:00:00,13993.62,34.0,1,6,0,9077.574,9463.123,2990.730080000001
2020-01-06 07:00:00,14422.635,37.0,1,7,0,9433.854,9931.068,2960.244440000002
2020-01-06 08:00:00,13759.779,37.9,1,8,0,9853.625,10134.003,2263.0434400000013
2020-01-06 09:00:00,12628.944,42.1,1,9,0,10239.678,10336.691,1284.0701200000003
2020-01-06 10:00:00,11844.488,48.9,1,10,0,10376.232,10489.033,702.4159999999974
2020-01-06 11:00:00,11258.103,52.0,1,11,0,10356.237,10442.27,307.369999999999
2020-01-06 12:00:00,10911.816,54.0,1,12,0,10264.366,10259.722,137.8028000000013
2020-01-06 13:00:00,10627.508,54.0,1,13,0,10103.343,10201.208,0.0
2020-01-06 14:00:00,10486.146,55.0,1,14,0,9960.037,10096.375,0.0
2020-01-06 15:00:00,10583.124,55.9,1,15,0,9936.244,10087.929,0.0
2020-01-06 16:00:00,11164.592,55.9,1,16,0,10314.128,10280.667,159.35212000000138
2020-01-06 17:00:00,12295.766,53.1,1,17,0,10933.05,10914.699,489.7088399999993
2020-01-06 18:00:00,12754.265,46.0,1,18,0,11012.337,11062.641,705.1499199999998
2020-01-06 19:00:00,12882.369,42.1,1,19,0,10859.683,10860.51,914.7983599999988
2020-01-06 20:00:00,12910.968,39.0,1,20,0,10781.293,10608.808,1115.0261200000004
2020-01-06 21:00:00,12593.742,37.0,1,21,0,10580.471,10213.428,1163.7635599999994
2020-01-06 22:00:00,12135.366,36.0,1,22,0,10362.183,9765.158,1212.1016400000008
2020-01-06 23:00:00,11746.03,34.0,1,23,0,10037.398,9225.152,1315.8160800000005
2020-01-07 00:00:00,11581.028,34.0,1,0,1,9697.931,8814.171,1764.3571599999996
2020-01-07 01:00:00,11626.916,33.1,1,1,1,9644.615,8628.008,2015.7024399999991
2020-01-07 02:00:00,11729.421,33.1,1,2,1,9688.561,8598.378,2198.90748
2020-01-07 03:00:00,11900.739,34.0,1,3,1,9846.419,8723.717,2343.254799999999
2020-01-07 04:00:00,12358.332,36.0,1,4,1,10100.987,9057.285,2585.52564
2020-01-07 05:00:00,13332.122,33.1,1,5,1,10527.186,9618.839,3060.4236
2020-01-07 06:00:00,14528.572,30.9,1,6,1,11067.062,10381.815,3525.6820800000005
2020-01-07 07:00:00,14975.484,30.0,1,7,1,11511.504,10931.13,3513.0934400000024
2020-01-07 08:00:00,14270.551,34.0,1,8,1,11687.974,11049.85,2773.8154400000003
2020-01-07 09:00:00,13451.128,39.0,1,9,1,11513.396,10921.744,2106.2541200000014
2020-01-07 10:00:00,13004.971,42.1,1,10,1,11403.622,10819.12,1862.8989999999976
2020-01-07 11:00:00,12955.7,44.1,1,11,1,11229.16,10579.797,2004.9670000000008
2020-01-07 12:00:00,12937.507,43.0,1,12,1,11082.032,10362.344,2163.4938
2020-01-07 13:00:00,13037.468,43.0,1,13,1,10858.703,10261.881,2395.57632
2020-01-07 14:00:00,13218.841,43.0,1,14,1,10663.66,10090.879,2678.248520000001
2020-01-07 15:00:00,13203.272,44.1,1,15,1,10796.032,10258.502,2598.053160000003
2020-01-07 16:00:00,13592.113,43.0,1,16,1,11436.205,10852.879,2586.87312
2020-01-07 17:00:00,14433.055,39.0,1,17,1,12664.168,11766.697,2626.99784
2020-01-07 18:00:00,14633.8,37.0,1,18,1,13081.225,11953.881,2584.68492
2020-01-07 19:00:00,14487.792,36.0,1,19,1,13146.81,11682.1,2520.2213599999977
2020-01-07 20:00:00,14269.328,35.1,1,20,1,13093.192,11442.87,2473.386119999999
2020-01-07 21:00:00,13964.264,34.0,1,21,1,12771.058,11166.77,2534.2855599999984
2020-01-07 22:00:00,13384.104,33.1,1,22,1,12247.069,10838.55,2460.83964
2020-01-07 23:00:00,12865.58,33.1,1,23,1,11778.047,10592.674,2435.36608
2020-01-08 00:00:00,12606.383,34.0,1,0,2,11583.166,10364.707,2789.712159999999
2020-01-08 01:00:00,12582.284,34.0,1,1,2,11452.665,10291.858,2971.0704399999995
2020-01-08 02:00:00,12561.106,35.1,1,2,2,11399.328,10252.082,3030.59248
2020-01-08 03:00:00,12697.867,34.0,1,3,2,11518.16,10303.804,3140.3827999999994
2020-01-08 04:00:00,13049.425,34.0,1,4,2,11848.252,10588.92,3276.618639999999
2020-01-08 05:00:00,13853.372,32.0,1,5,2,12821.878,10980.54,3581.6736
2020-01-08 06:00:00,14910.732,32.0,1,6,2,13993.62,11473.091,3907.84208
2020-01-08 07:00:00,15297.408,34.0,1,7,2,14422.635,11781.495,3835.0174400000014
2020-01-08 08:00:00,14641.81,33.1,1,8,2,13759.779,11642.49,3145.0744400000003
2020-01-08 09:00:00,13627.271,37.9,1,9,2,12628.944,11192.296,2282.397120000001
2020-01-08 10:00:00,12854.456,44.1,1,10,2,11844.488,10787.617,1712.3839999999982
2020-01-08 11:00:00,12311.573,46.9,1,11,2,11258.103,10513.346,1360.84
2020-01-08 12:00:00,11888.098,48.9,1,12,2,10911.816,10297.165,1114.0848000000003
2020-01-08 13:00:00,11707.927,51.1,1,13,2,10627.508,9978.802,1066.035319999999
2020-01-08 14:00:00,11514.418,52.0,1,14,2,10486.146,9954.554,973.8255200000004
2020-01-08 15:00:00,11582.757,53.1,1,15,2,10583.124,10124.913,977.538160000002
2020-01-08 16:00:00,12281.974,52.0,1,16,2,11164.592,10693.591,1276.734120000001
2020-01-08 17:00:00,13322.458,48.0,1,17,2,12295.766,11755.73,1516.4008400000002
2020-01-08 18:00:00,13776.325,45.0,1,18,2,12754.265,12080.328,1727.2099200000011
2020-01-08 19:00:00,13811.238,44.1,1,19,2,12882.369,12123.622,1843.6673599999976
2020-01-08 20:00:00,13758.277,37.0,1,20,2,12910.968,12101.665,1962.33512
2020-01-08 21:00:00,13438.94,36.0,1,21,2,12593.742,11898.805,2008.96156
2020-01-08 22:00:00,12911.24,35.1,1,22,2,12135.366,11559.075,1987.9756400000008
2020-01-08 23:00:00,12510.666,33.1,1,23,2,11746.03,11198.556,2080.452079999999
2020-01-09 00:00:00,12301.857,33.1,1,0,3,11581.028,11023.215,2485.1861599999997
2020-01-09 01:00:00,12322.733,30.0,1,1,3,11626.916,10989.12,2711.51944
2020-01-09 02:00:00,12432.465,30.0,1,2,3,11729.421,11086.064,2901.95148
2020-01-09 03:00:00,12730.918,30.0,1,3,3,11900.739,11307.51,3173.433799999999
2020-01-09 04:00:00,13300.343,28.0,1,4,3,12358.332,11813.267,3527.5366400000003
2020-01-09 05:00:00,14228.726,28.9,1,5,3,13332.122,12645.826,3957.027600000001
2020-01-09 06:00:00,15440.881,27.0,1,6,3,14528.572,13644.174,4437.99108
2020-01-09 07:00:00,15902.846,28.0,1,7,3,14975.484,14108.022,4440.4554400000015
2020-01-09 08:00:00,15388.06,25.0,1,8,3,14270.551,13759.08,3891.32444
2020-01-09 09:00:00,14406.107,32.0,1,9,3,13451.128,12907.152,3061.233120000001
2020-01-09 10:00:00,13504.294,34.0,1,10,3,13004.971,12007.119,2362.221999999998
2020-01-09 11:00:00,12879.308,37.0,1,11,3,12955.7,11385.741,1928.5750000000007
2020-01-09 12:00:00,12352.72,39.9,1,12,3,12937.507,11004.563,1578.7068
2020-01-09 13:00:00,12009.688,43.0,1,13,3,13037.468,10891.75,1367.7963199999997
2020-01-09 14:00:00,11841.727,44.1,1,14,3,13218.841,10829.697,1301.1345200000014
2020-01-09 15:00:00,12133.508,44.1,1,15,3,13203.272,10832.304,1528.289160000002
2020-01-09 16:00:00,12841.909,43.0,1,16,3,13592.113,11284.271,1836.6691200000005
2020-01-09 17:00:00,13920.992,41.0,1,17,3,14433.055,12095.282,2114.93484
2020-01-09 18:00:00,14254.372,37.9,1,18,3,14633.8,12201.566,2205.25692
2020-01-09 19:00:00,14188.813,37.9,1,19,3,14487.792,12015.748,2221.2423599999984
2020-01-09 20:00:00,13990.073,36.0,1,20,3,14269.328,11714.324,2194.13112
2020-01-09 21:00:00,13566.742,35.1,1,21,3,13964.264,11215.402,2136.7635599999994
2020-01-09 22:00:00,12853.167,36.0,1,22,3,13384.104,10587.589,1929.90264
2020-01-09 23:00:00,12257.612,35.1,1,23,3,12865.58,9988.478,1827.398079999999
2020-01-10 00:00:00,11898.309,35.1,1,0,4,12606.383,9592.919,2081.6381599999986
2020-01-10 01:00:00,11746.321,35.1,1,1,4,12582.284,9419.656,2135.10744
2020-01-10 02:00:00,11745.791,33.1,1,2,4,12561.106,9362.087,2215.277479999999
2020-01-10 03:00:00,11790.158,33.1,1,3,4,12697.867,9484.265,2232.6737999999987
2020-01-10 04:00:00,12058.45,34.0,1,4,4,13049.425,9683.316,2285.64364
2020-01-10 05:00:00,12666.232,34.0,1,5,4,13853.372,10248.286,2394.5336000000007
2020-01-10 06:00:00,13602.118,33.1,1,6,4,14910.732,11017.061,2599.228080000001
2020-01-10 07:00:00,13952.682,35.1,1,7,4,15297.408,11386.407,2490.2914400000027
2020-01-10 08:00:00,13489.645,36.0,1,8,4,14641.81,11428.158,1992.9094400000013
2020-01-10 09:00:00,12865.629,39.9,1,9,4,13627.271,11371.19,1520.7551200000016
2020-01-10 10:00:00,12319.191,44.1,1,10,4,12854.456,11284.306,1177.1189999999988
2020-01-10 11:00:00,11783.061,48.9,1,11,4,12311.573,11238.305,832.3279999999995
2020-01-10 12:00:00,11400.346,53.1,1,12,4,11888.098,11135.02,626.3328000000001
2020-01-10 13:00:00,11091.822,60.1,1,13,4,11707.927,11020.557,449.9303199999995
2020-01-10 14:00:00,10924.576,60.1,1,14,4,11514.418,10931.338,383.98351999999977
2020-01-10 15:00:00,10895.205,61.0,1,15,4,11582.757,10966.509,289.9861600000022
2020-01-10 16:00:00,11129.312,61.0,1,16,4,12281.974,11246.362,124.07212000000072
2020-01-10 17:00:00,11673.058,55.9,1,17,4,13322.458,11668.889,0.0
2020-01-10 18:00:00,11657.111,55.0,1,18,4,13776.325,11581.142,0.0
2020-01-10 19:00:00,11394.252,54.0,1,19,4,13811.238,11272.092,0.0
2020-01-10 20:00:00,11175.806,55.9,1,20,4,13758.277,10945.212,0.0
2020-01-10 21:00:00,10785.262,57.9,1,21,4,13438.94,10509.19,0.0
2020-01-10 22:00:00,10237.529,59.0,1,22,4,12911.24,10008.587,0.0
2020-01-10 23:00:00,9709.04,60.1,1,23,4,12510.666,9483.555,0.0
2020-01-11 00:00:00,9245.895,60.1,1,0,5,12301.857,9017.917,0.0
2020-01-11 01:00:00,8968.188,57.9,1,1,5,12322.733,8713.393,0.0
2020-01-11 02:00:00,8812.812,57.0,1,2,5,12432.465,8506.71,0.0
2020-01-11 03:00:00,8740.931,55.0,1,3,5,12730.918,8541.523,0.0
2020-01-11 04:00:00,8807.146,55.0,1,4,5,13300.343,8545.392,0.0
2020-01-11 05:00:00,9066.681,55.9,1,5,5,14228.726,8704.328,0.0
2020-01-11 06:00:00,9390.109,57.0,1,6,5,15440.881,9077.574,0.0
2020-01-11 07:00:00,9757.582,57.9,1,7,5,15902.846,9433.854,0.0
2020-01-11 08:00:00,10072.247,57.9,1,8,5,15388.06,9853.625,0.0
2020-01-11 09:00:00,10259.799,61.0,1,9,5,14406.107,10239.678,0.0
2020-01-11 10:00:00,10206.312,64.9,1,10,5,13504.294,10376.232,0.0
2020-01-11 11:00:00,10101.132,66.0,1,11,5,12879.308,10356.237,0.0
2020-01-11 12:00:00,9978.985,68.0,1,12,5,12352.72,10264.366,0.0
2020-01-11 13:00:00,9903.572,69.1,1,13,5,12009.688,10103.343,0.0
2020-01-11 14:00:00,9803.669,71.1,1,14,5,11841.727,9960.037,0.0
2020-01-11 15:00:00,9807.723,72.0,1,15,5,12133.508,9936.244,0.0
2020-01-11 16:00:00,10014.144,68.0,1,16,5,12841.909,10314.128,0.0
2020-01-11 17:00:00,10617.211,64.9,1,17,5,13920.992,10933.05,0.0
2020-01-11 18:00:00,10677.477,64.0,1,18,5,14254.372,11012.337,0.0
2020-01-11 19:00:00,10488.878,64.9,1,19,5,14188.813,10859.683,0.0
2020-01-11 20:00:00,10254.95,66.0,1,20,5,13990.073,10781.293,0.0
2020-01-11 21:00:00,9940.447,68.0,1,21,5,13566.742,10580.471,0.0
2020-01-11 22:00:00,9526.619,68.0,1,22,5,12853.167,10362.183,0.0
2020-01-11 23:00:00,9055.438,68.0,1,23,5,12257.612,10037.398,0.0
2020-01-12 00:00:00,8552.149,68.0,1,0,6,11898.309,9697.931,0.0
2020-01-12 01:00:00,8250.747,68.0,1,1,6,11746.321,9644.615,0.0
2020-01-12 02:00:00,8058.702,64.0,1,2,6,11745.791,9688.561,0.0
2020-01-12 03:00:00,7948.787,68.0,1,3,6,11790.158,9846.419,0.0
2020-01-12 04:00:00,7836.782,68.0,1,4,6,12058.45,10100.987,0.0
2020-01-12 05:00:00,8025.423,68.0,1,5,6,12666.232,10527.186,0.0
2020-01-12 06:00:00,8253.563,66.9,1,6,6,13602.118,11067.062,0.0
2020-01-12 07:00:00,8655.311,66.9,1,7,6,13952.682,11511.504,0.0
2020-01-12 08:00:00,9097.133,64.9,1,8,6,13489.645,11687.974,0.0
2020-01-12 09:00:00,9492.8,66.0,1,9,6,12865.629,11513.396,0.0
2020-01-12 10:00:00,9683.14,66.0,1,10,6,12319.191,11403.622,0.0
2020-01-12 11:00:00,9728.884,66.0,1,11,6,11783.061,11229.16,0.0
2020-01-12 12:00:00,9727.836,66.9,1,12,6,11400.346,11082.032,0.0
2020-01-12 13:00:00,9731.83,68.0,1,13,6,11091.822,10858.703,0.0
2020-01-12 14:00:00,9621.306,69.1,1,14,6,10924.576,10663.66,0.0
2020-01-12 15:00:00,9683.522,69.1,1,15,6,10895.205,10796.032,0.0
2020-01-12 16:00:00,9867.938,69.1,1,16,6,11129.312,11436.205,0.0
2020-01-12 17:00:00,10558.661,64.0,1,17,6,11673.058,12664.168,0.0
2020-01-12 18:00:00,10889.72,55.9,1,18,6,11657.111,13081.225,0.0
2020-01-12 19:00:00,10752.166,54.0,1,19,6,11394.252,13146.81,0.0
2020-01-12 20:00:00,10500.799,52.0,1,20,6,11175.806,13093.192,0.0
2020-01-12 21:00:00,9976.022,50.0,1,21,6,10785.262,12771.058,0.0
2020-01-12 22:00:00,9460.256,48.0,1,22,6,10237.529,12247.069,0.0
2020-01-12 23:00:00,8872.395,50.0,1,23,6,9709.04,11778.047,0.0
2020-01-13 00:00:00,8536.225,54.0,1,0,0,9245.895,11583.166,0.0
2020-01-13 01:00:00,8325.095,54.0,1,1,0,8968.188,11452.665,0.0
2020-01-13 02:00:00,8237.873,54.0,1,2,0,8812.812,11399.328,0.0
2020-01-13 03:00:00,8423.655,54.0,1,3,0,8740.931,11518.16,0.0
2020-01-13 04:00:00,8755.458,54.0,1,4,0,8807.146,11848.252,0.0
2020-01-13 05:00:00,9563.38,54.0,1,5,0,9066.681,12821.878,0.0
2020-01-13 06:00:00,10705.102,54.0,1,6,0,9390.109,13993.62,0.0
2020-01-13 07:00:00,11372.078,54.0,1,7,0,9757.582,14422.635,0.0
2020-01-13 08:00:00,11282.18,53.1,1,8,0,10072.247,13759.779,0.0
2020-01-13 09:00:00,11151.41,53.1,1,9,0,10259.799,12628.944,0.0
2020-01-13 10:00:00,10961.538,54.0,1,10,0,10206.312,11844.488,0.0
2020-01-13 11:00:00,10879.67,55.0,1,11,0,10101.132,11258.103,0.0
2020-01-13 12:00:00,10824.975,55.0,1,12,0,9978.985,10911.816,50.96180000000095
2020-01-13 13:00:00,10775.394,55.9,1,13,0,9903.572,10627.508,133.5023199999996
2020-01-13 14:00:00,10817.73,57.0,1,14,0,9803.669,10486.146,277.1375200000002
2020-01-13 15:00:00,10810.181,57.9,1,15,0,9807.723,10583.124,204.9621600000028
2020-01-13 16:00:00,11032.477,59.0,1,16,0,10014.144,11164.592,27.2371200000016
2020-01-13 17:00:00,11804.36,57.9,1,17,0,10617.211,12295.766,0.0
2020-01-13 18:00:00,11953.091,57.0,1,18,0,10677.477,12754.265,0.0
2020-01-13 19:00:00,11793.779,55.0,1,19,0,10488.878,12882.369,0.0
2020-01-13 20:00:00,11471.719,53.1,1,20,0,10254.95,12910.968,0.0
2020-01-13 21:00:00,11037.19,53.1,1,21,0,9940.447,12593.742,0.0
2020-01-13 22:00:00,10368.117,53.1,1,22,0,9526.619,12135.366,0.0
2020-01-13 23:00:00,9814.369,53.1,1,23,0,9055.438,11746.03,0.0
2020-01-14 00:00:00,9404.269,53.1,1,0,1,8552.149,11581.028,0.0
2020-01-14 01:00:00,9180.158,52.0,1,1,1,8250.747,11626.916,0.0
2020-01-14 02:00:00,9069.304,52.0,1,2,1,8058.702,11729.421,0.0
2020-01-14 03:00:00,9086.956,52.0,1,3,1,7948.787,11900.739,0.0
2020-01-14 04:00:00,9385.812,51.1,1,4,1,7836.782,12358.332,0.0
2020-01-14 05:00:00,10093.679,51.1,1,5,1,8025.423,13332.122,0.0
2020-01-14 06:00:00,11187.041,51.1,1,6,1,8253.563,14528.572,184.15107999999964
2020-01-14 07:00:00,11778.564,51.1,1,7,1,8655.311,14975.484,316.1734400000023
2020-01-14 08:00:00,11658.012,50.0,1,8,1,9097.133,14270.551,161.27644000000146
2020-01-14 09:00:00,11581.323,51.1,1,9,1,9492.8,13451.128,236.44912000000116
2020-01-14 10:00:00,11534.766,52.0,1,10,1,9683.14,13004.971,392.6939999999977
2020-01-14 11:00:00,11404.265,53.1,1,11,1,9728.884,12955.7,453.5319999999992
2020-01-14 12:00:00,11178.506,53.1,1,12,1,9727.836,12937.507,404.4928
2020-01-14 13:00:00,11166.799,53.1,1,13,1,9731.83,13037.468,524.9073200000003
2020-01-14 14:00:00,11137.296,53.1,1,14,1,9621.306,13218.841,596.7035200000009
2020-01-14 15:00:00,11128.87,53.1,1,15,1,9683.522,13203.272,523.6511600000031
2020-01-14 16:00:00,11345.744,54.0,1,16,1,9867.938,13592.113,340.5041200000014
2020-01-14 17:00:00,11966.971,54.0,1,17,1,10558.661,14433.055,160.91383999999923
2020-01-14 18:00:00,12052.95,53.1,1,18,1,10889.72,14633.8,3.834920000001148
