ept,netload,tmpf,month,hour,dayofweek,mw2day,mw7day,potential
2019-12-23 14:00:00,43756.141,55.9,12,14,0,43523.552,52930.648,2093.872199999998
2019-12-23 15:00:00,43192.264,57.0,12,15,0,43206.857,52935.928,1708.0778000000064
2019-12-23 16:00:00,43579.16,57.0,12,16,0,44052.287,53718.166,1444.4867000000013
2019-12-23 17:00:00,46287.925,53.1,12,17,0,47063.737,56030.582,1839.2809000000047
2019-12-23 18:00:00,47798.561,48.0,12,18,0,48506.697,56382.014,2606.5485000000044
2019-12-23 19:00:00,47561.043,43.0,12,19,0,48819.118,55726.086,2696.686300000001
2019-12-23 20:00:00,47285.242,39.9,12,20,0,48846.359,54828.568,2889.912399999994
2019-12-23 21:00:00,46647.945,37.0,12,21,0,48385.228,53217.767,3179.611899999996
2019-12-23 22:00:00,45085.913,35.1,12,22,0,47207.836,50625.088,3085.2462000000014
2019-12-23 23:00:00,42862.391,35.1,12,23,0,45619.217,47930.225,2643.943400000004
2019-12-24 00:00:00,41159.155,33.1,12,0,1,44379.946,45792.46,2775.774599999997
2019-12-24 01:00:00,40140.527,30.9,12,1,1,43245.248,44871.518,2796.214
2019-12-24 02:00:00,39606.109,30.9,12,2,1,42785.895,44172.781,2834.6277999999947
2019-12-24 03:00:00,39512.655,30.0,12,3,1,42727.908,44222.984,2878.858
2019-12-24 04:00:00,39939.7,28.9,12,4,1,42888.466,44975.216,3029.5884000000005
2019-12-24 05:00:00,41071.839,28.9,12,5,1,43752.153,47064.546,3193.3778999999995
2019-12-24 06:00:00,43021.278,28.0,12,6,1,44885.526,50632.25,3498.149200000007
2019-12-24 07:00:00,44927.536,28.0,12,7,1,46684.321,53676.769,3562.489599999993
2019-12-24 08:00:00,45984.313,28.0,12,8,1,47514.034,54324.201,3511.535100000001
2019-12-24 09:00:00,46287.687,28.9,12,9,1,47199.158,54279.101,3204.387299999995
2019-12-24 10:00:00,45540.017,30.0,12,10,1,45937.071,54350.508,2236.151800000007
2019-12-24 11:00:00,44292.715,33.1,12,11,1,44702.221,53981.919,1202.7358999999997
2019-12-24 12:00:00,42886.066,35.1,12,12,1,43587.305,53683.398,177.15430000000197
2019-12-24 13:00:00,41790.631,43.0,12,13,1,42721.968,53290.575,0.0
2019-12-24 14:00:00,40910.986,48.0,12,14,1,41913.224,53008.068,0.0
2019-12-24 15:00:00,40292.899,48.9,12,15,1,41641.12,52868.209,0.0
2019-12-24 16:00:00,40539.044,50.0,12,16,1,42613.918,53747.319,0.0
2019-12-24 17:00:00,42617.995,48.0,12,17,1,45710.242,56537.843,0.0
2019-12-24 18:00:00,43009.022,43.0,12,18,1,47281.043,57519.376,0.0
2019-12-24 19:00:00,42521.702,37.9,12,19,1,47447.539,57177.237,0.0
2019-12-24 20:00:00,42381.205,36.0,12,20,1,47441.426,56849.523,0.0
2019-12-24 21:00:00,42197.353,30.9,12,21,1,46834.004,55618.865,0.0
2019-12-24 22:00:00,41556.164,32.0,12,22,1,45438.843,53411.124,0.0
2019-12-24 23:00:00,40399.011,33.1,12,23,1,43604.119,50980.16,180.5633999999991
2019-12-25 00:00:00,39116.345,32.0,12,0,2,42081.876,49296.475,732.9645999999993
2019-12-25 01:00:00,38238.28,30.9,12,1,2,41268.521,48393.731,893.9669999999969
2019-12-25 02:00:00,37838.41,30.0,12,2,2,40948.786,47989.282,1066.9288000000015
2019-12-25 03:00:00,37894.637,28.9,12,3,2,41154.453,48135.768,1260.8400000000038
2019-12-25 04:00:00,38319.349,30.0,12,4,2,41915.543,48995.947,1409.2374000000054
2019-12-25 05:00:00,39240.724,28.0,12,5,2,43705.556,51349.207,1362.2629000000015
2019-12-25 06:00:00,40595.935,27.0,12,6,2,46501.574,54848.738,1072.8062000000064
2019-12-25 07:00:00,42184.854,28.0,12,7,2,49153.139,57769.289,819.8075999999928
2019-12-25 08:00:00,43013.577,28.0,12,8,2,49893.638,57974.298,540.7990999999965
2019-12-25 09:00:00,42770.16,30.0,12,9,2,49762.035,57510.338,0.0
2019-12-25 10:00:00,41616.523,36.0,12,10,2,48675.415,57245.531,0.0
2019-12-25 11:00:00,40299.729,42.1,12,11,2,47181.756,56803.726,0.0
2019-12-25 12:00:00,38923.708,46.9,12,12,2,45712.635,56382.159,0.0
2019-12-25 13:00:00,37567.126,51.1,12,13,2,44656.086,55918.41,0.0
2019-12-25 14:00:00,36533.006,53.1,12,14,2,43756.141,55531.875,0.0
2019-12-25 15:00:00,36032.114,55.0,12,15,2,43192.264,55514.052,0.0
2019-12-25 16:00:00,36305.834,55.0,12,16,2,43579.16,56683.802,0.0
2019-12-25 17:00:00,38547.27,53.1,12,17,2,46287.925,59858.897,0.0
2019-12-25 18:00:00,39754.684,48.9,12,18,2,47798.561,61197.448,0.0
2019-12-25 19:00:00,39976.703,50.0,12,19,2,47561.043,60992.994,0.0
2019-12-25 20:00:00,40079.297,46.0,12,20,2,47285.242,60582.859,0.0
2019-12-25 21:00:00,39795.102,43.0,12,21,2,46647.945,59572.841,0.0
2019-12-25 22:00:00,38897.498,42.1,12,22,2,45085.913,57379.269,0.0
2019-12-25 23:00:00,37549.504,39.0,12,23,2,42862.391,54877.175,0.0
2019-12-26 00:00:00,36491.047,37.9,12,0,3,41159.155,53167.198,0.0
2019-12-26 01:00:00,35778.488,37.0,12,1,3,40140.527,52191.424,0.0
2019-12-26 02:00:00,35528.587,37.0,12,2,3,39606.109,51931.051,0.0
2019-12-26 03:00:00,35673.259,35.1,12,3,3,39512.655,52149.261,0.0
2019-12-26 04:00:00,36430.837,35.1,12,4,3,39939.7,53100.718,0.0
2019-12-26 05:00:00,38153.457,36.0,12,5,3,41071.839,55427.459,274.9959000000017
2019-12-26 06:00:00,40810.513,37.0,12,6,3,43021.278,59134.506,1287.3842000000077
2019-12-26 07:00:00,43475.099,37.0,12,7,3,44927.536,61822.878,2110.0525999999954
2019-12-26 08:00:00,44557.475,39.9,12,8,3,45984.313,61737.096,2084.6970999999976
2019-12-26 09:00:00,44673.767,42.1,12,9,3,46287.687,60200.615,1590.4672999999966
2019-12-26 10:00:00,44378.799,48.9,12,10,3,45540.017,58712.51,1074.9338000000062
2019-12-26 11:00:00,43748.136,55.0,12,11,3,44292.715,56938.378,658.1569000000018
2019-12-26 12:00:00,43174.104,57.0,12,12,3,42886.066,55358.228,465.1923000000024
2019-12-26 13:00:00,42534.873,57.9,12,13,3,41790.631,54149.057,351.03809999999794
2019-12-26 14:00:00,42017.757,59.0,12,14,3,40910.986,53125.724,355.4881999999925
2019-12-26 15:00:00,41478.61,60.1,12,15,3,40292.899,52499.85,0.0
2019-12-26 16:00:00,41840.917,60.1,12,16,3,40539.044,53531.379,0.0
2019-12-26 17:00:00,44195.091,57.9,12,17,3,42617.995,56900.695,0.0
2019-12-26 18:00:00,45189.181,57.9,12,18,3,43009.022,58389.354,0.0
2019-12-26 19:00:00,44785.582,57.0,12,19,3,42521.702,58394.901,0.0
2019-12-26 20:00:00,44224.775,57.0,12,20,3,42381.205,57968.522,0.0
2019-12-26 21:00:00,43108.161,55.9,12,21,3,42197.353,56919.935,0.0
2019-12-26 22:00:00,41328.664,55.0,12,22,3,41556.164,54686.119,0.0
2019-12-26 23:00:00,39183.638,55.9,12,23,3,40399.011,52014.581,0.0
2019-12-27 00:00:00,37570.278,55.0,12,0,4,39116.345,50069.954,0.0
2019-12-27 01:00:00,36487.534,54.0,12,1,4,38238.28,49051.876,0.0
2019-12-27 02:00:00,35904.258,55.0,12,2,4,37838.41,48823.97,0.0
2019-12-27 03:00:00,35803.021,53.1,12,3,4,37894.637,48911.96,0.0
2019-12-27 04:00:00,36309.07,55.0,12,4,4,38319.349,49894.426,0.0
2019-12-27 05:00:00,37669.784,55.0,12,5,4,39240.724,52058.267,0.0
2019-12-27 06:00:00,40120.367,54.0,12,6,4,40595.935,55570.141,597.238200000007
2019-12-27 07:00:00,42608.696,54.0,12,7,4,42184.854,58648.443,1243.649599999997
2019-12-27 08:00:00,43848.513,52.0,12,8,4,43013.577,58655.88,1375.735099999998
2019-12-27 09:00:00,44456.659,54.0,12,9,4,42770.16,57130.258,1373.3592999999964
2019-12-27 10:00:00,44904.976,55.0,12,10,4,41616.523,54965.162,1601.1108000000097
2019-12-27 11:00:00,44825.465,55.9,12,11,4,40299.729,53137.677,1735.4858999999997
2019-12-27 12:00:00,44548.252,57.9,12,12,4,38923.708,51467.747,1839.3403000000037
2019-12-27 13:00:00,43980.109,59.0,12,13,4,37567.126,50373.283,1796.274099999995
2019-12-27 14:00:00,43360.303,59.0,12,14,4,36533.006,49628.59,1698.0341999999946
2019-12-27 15:00:00,42851.782,59.0,12,15,4,36032.114,49332.489,1367.5958000000028
2019-12-27 16:00:00,43081.308,57.0,12,16,4,36305.834,50070.471,946.6346999999952
2019-12-27 17:00:00,45246.727,54.0,12,17,4,38547.27,52995.318,798.0829000000012
2019-12-27 18:00:00,45924.74,52.0,12,18,4,39754.684,53980.991,732.7275000000009
2019-12-27 19:00:00,45542.888,48.0,12,19,4,39976.703,53647.375,678.5313000000024
2019-12-27 20:00:00,45047.261,45.0,12,20,4,40079.297,53079.924,651.931399999994
2019-12-27 21:00:00,44043.589,42.1,12,21,4,39795.102,52282.374,575.2558999999965
2019-12-27 22:00:00,42431.851,39.9,12,22,4,38897.498,50618.88,431.1842000000033
2019-12-27 23:00:00,40585.626,39.9,12,23,4,37549.504,48292.907,367.17839999999705
2019-12-28 00:00:00,38937.019,39.9,12,0,5,36491.047,46209.618,553.6385999999984
2019-12-28 01:00:00,37769.556,39.0,12,1,5,35778.488,45012.996,425.2429999999949
2019-12-28 02:00:00,37088.226,37.9,12,2,5,35528.587,44448.362,316.7448000000004
2019-12-28 03:00:00,36964.271,37.9,12,3,5,35673.259,44094.128,330.474000000002
2019-12-28 04:00:00,37303.656,37.0,12,4,5,36430.837,44357.574,393.5444000000061
2019-12-28 05:00:00,37957.107,37.0,12,5,5,38153.457,44951.863,78.64590000000317
2019-12-28 06:00:00,39318.779,37.0,12,6,5,40810.513,46499.268,0.0
2019-12-28 07:00:00,40855.804,37.0,12,7,5,43475.099,48342.752,0.0
2019-12-28 08:00:00,42025.776,37.0,12,8,5,44557.475,49623.94,0.0
2019-12-28 09:00:00,42964.193,37.0,12,9,5,44673.767,49967.333,0.0
2019-12-28 10:00:00,43366.272,39.0,12,10,5,44378.799,49070.059,62.406800000004296
2019-12-28 11:00:00,43075.842,39.9,12,11,5,43748.136,47609.257,0.0
2019-12-28 12:00:00,42486.213,42.1,12,12,5,43174.104,45898.598,0.0
2019-12-28 13:00:00,41655.568,44.1,12,13,5,42534.873,44725.599,0.0
2019-12-28 14:00:00,40849.916,46.0,12,14,5,42017.757,43523.552,0.0
2019-12-28 15:00:00,40662.427,46.9,12,15,5,41478.61,43206.857,0.0
2019-12-28 16:00:00,41209.044,46.9,12,16,5,41840.917,44052.287,0.0
2019-12-28 17:00:00,43469.906,46.9,12,17,5,44195.091,47063.737,0.0
2019-12-28 18:00:00,44094.993,46.0,12,18,5,45189.181,48506.697,0.0
2019-12-28 19:00:00,43799.591,46.9,12,19,5,44785.582,48819.118,0.0
2019-12-28 20:00:00,43255.5,46.0,12,20,5,44224.775,48846.359,0.0
2019-12-28 21:00:00,42145.828,46.9,12,21,5,43108.161,48385.228,0.0
2019-12-28 22:00:00,40907.799,46.9,12,22,5,41328.664,47207.836,0.0
2019-12-28 23:00:00,39091.58,46.9,12,23,5,39183.638,45619.217,0.0
2019-12-29 00:00:00,37602.863,48.0,12,0,6,37570.278,44379.946,0.0
2019-12-29 01:00:00,36233.602,48.0,12,1,6,36487.534,43245.248,0.0
2019-12-29 02:00:00,35469.768,48.0,12,2,6,35904.258,42785.895,0.0
2019-12-29 03:00:00,35102.214,48.9,12,3,6,35803.021,42727.908,0.0
2019-12-29 04:00:00,35058.367,50.0,12,4,6,36309.07,42888.466,0.0
2019-12-29 05:00:00,35510.591,50.0,12,5,6,37669.784,43752.153,0.0
2019-12-29 06:00:00,36239.085,48.9,12,6,6,40120.367,44885.526,0.0
2019-12-29 07:00:00,37400.601,50.0,12,7,6,42608.696,46684.321,0.0
2019-12-29 08:00:00,38465.52,50.0,12,8,6,43848.513,47514.034,0.0
2019-12-29 09:00:00,39400.867,51.1,12,9,6,44456.659,47199.158,0.0
2019-12-29 10:00:00,40013.141,53.1,12,10,6,44904.976,45937.071,0.0
2019-12-29 11:00:00,40422.812,54.0,12,11,6,44825.465,44702.221,0.0
2019-12-29 12:00:00,40609.486,55.9,12,12,6,44548.252,43587.305,0.0
2019-12-29 13:00:00,40581.635,55.9,12,13,6,43980.109,42721.968,0.0
2019-12-29 14:00:00,40247.959,57.0,12,14,6,43360.303,41913.224,0.0
2019-12-29 15:00:00,40269.131,57.0,12,15,6,42851.782,41641.12,0.0
2019-12-29 16:00:00,40927.98,57.0,12,16,6,43081.308,42613.918,0.0
2019-12-29 17:00:00,42819.961,57.0,12,17,6,45246.727,45710.242,0.0
2019-12-29 18:00:00,43452.31,55.9,12,18,6,45924.74,47281.043,0.0
2019-12-29 19:00:00,42981.431,55.9,12,19,6,45542.888,47447.539,0.0
2019-12-29 20:00:00,42260.559,55.9,12,20,6,45047.261,47441.426,0.0
2019-12-29 21:00:00,41074.417,55.0,12,21,6,44043.589,46834.004,0.0
2019-12-29 22:00:00,39600.208,55.0,12,22,6,42431.851,45438.843,0.0
2019-12-29 23:00:00,37687.068,54.0,12,23,6,40585.626,43604.119,0.0
2019-12-30 00:00:00,36074.421,54.0,12,0,0,38937.019,42081.876,0.0
2019-12-30 01:00:00,35213.244,54.0,12,1,0,37769.556,41268.521,0.0
2019-12-30 02:00:00,34665.909,55.0,12,2,0,37088.226,40948.786,0.0
2019-12-30 03:00:00,34568.761,55.0,12,3,0,36964.271,41154.453,0.0
2019-12-30 04:00:00,34841.206,55.9,12,4,0,37303.656,41915.543,0.0
2019-12-30 05:00:00,36482.841,57.0,12,5,0,37957.107,43705.556,0.0
2019-12-30 06:00:00,39240.616,50.0,12,6,0,39318.779,46501.574,0.0
2019-12-30 07:00:00,42028.446,50.0,12,7,0,40855.804,49153.139,663.399599999997
2019-12-30 08:00:00,43418.65,50.0,12,8,0,42025.776,49893.638,945.8721000000004
2019-12-30 09:00:00,44310.284,46.0,12,9,0,42964.193,49762.035,1226.9842999999964
2019-12-30 10:00:00,45543.484,46.0,12,10,0,43366.272,48675.415,2239.618800000004
2019-12-30 11:00:00,46031.536,44.1,12,11,0,43075.842,47181.756,2941.556900000003
2019-12-30 12:00:00,46332.251,44.1,12,12,0,42486.213,45712.635,3623.3393
2019-12-30 13:00:00,46375.399,43.0,12,13,0,41655.568,44656.086,4191.564099999996
2019-12-30 14:00:00,46237.447,42.1,12,14,0,40849.916,43756.141,4575.178199999995
2019-12-30 15:00:00,46348.561,41.0,12,15,0,40662.427,43192.264,4864.374800000005
2019-12-30 16:00:00,47007.823,39.9,12,16,0,41209.044,43579.16,4873.1496999999945
2019-12-30 17:00:00,49046.611,39.9,12,17,0,43469.906,46287.925,4597.966899999999
2019-12-30 18:00:00,49664.699,39.0,12,18,0,44094.993,47798.561,4472.686500000003
2019-12-30 19:00:00,49037.954,37.9,12,19,0,43799.591,47561.043,4173.597300000001
2019-12-30 20:00:00,48438.677,39.0,12,20,0,43255.5,47285.242,4043.347399999999
2019-12-30 21:00:00,47229.754,39.0,12,21,0,42145.828,46647.945,3761.420899999997
2019-12-30 22:00:00,45404.894,36.0,12,22,0,40907.799,45085.913,3404.227200000001
2019-12-30 23:00:00,43190.705,37.0,12,23,0,39091.58,42862.391,2972.2574000000022
2019-12-31 00:00:00,41389.725,37.0,12,0,1,37602.863,41159.155,3006.3445999999967
2019-12-31 01:00:00,40352.055,37.0,12,1,1,36233.602,40140.527,3007.7419999999984
2019-12-31 02:00:00,39957.889,37.0,12,2,1,35469.768,39606.109,3186.407800000001
2019-12-31 03:00:00,39868.753,37.0,12,3,1,35102.214,39512.655,3234.9559999999983
2019-12-31 04:00:00,40213.788,37.0,12,4,1,35058.367,39939.7,3303.676400000004
2019-12-31 05:00:00,41769.359,37.0,12,5,1,35510.591,41071.839,3890.897899999996
2019-12-31 06:00:00,44141.489,37.0,12,6,1,36239.085,43021.278,4618.36020000001
2019-12-31 07:00:00,46249.32,37.0,12,7,1,37400.601,44927.536,4884.273599999993
2019-12-31 08:00:00,47338.077,37.0,12,8,1,38465.52,45984.313,4865.2990999999965
2019-12-31 09:00:00,48396.876,37.0,12,9,1,39400.867,46287.687,5313.576299999993
2019-12-31 10:00:00,49137.051,36.0,12,10,1,40013.141,45540.017,5833.185800000007
2019-12-31 11:00:00,49411.657,36.0,12,11,1,40422.812,44292.715,6321.677900000002
2019-12-31 12:00:00,49226.519,35.1,12,12,1,40609.486,42886.066,6517.607300000003
2019-12-31 13:00:00,48955.242,33.1,12,13,1,40581.635,41790.631,6771.407099999997
2019-12-31 14:00:00,48662.697,34.0,12,14,1,40247.959,40910.986,7000.428199999995
2019-12-31 15:00:00,48327.666,34.0,12,15,1,40269.131,40292.899,6843.479800000001
2019-12-31 16:00:00,48718.695,33.1,12,16,1,40927.98,40539.044,6584.0216999999975
2019-12-31 17:00:00,50401.116,33.1,12,17,1,42819.961,42617.995,5952.471900000004
2019-12-31 18:00:00,50555.839,33.1,12,18,1,43452.31,43009.022,5363.826500000003
2019-12-31 19:00:00,49258.613,33.1,12,19,1,42981.431,42521.702,4394.256300000001
2019-12-31 20:00:00,47886.874,33.1,12,20,1,42260.559,42381.205,3491.544399999999
2019-12-31 21:00:00,46582.286,34.0,12,21,1,41074.417,42197.353,3113.9528999999966
2019-12-31 22:00:00,45132.982,34.0,12,22,1,39600.208,41556.164,3132.315200000005
2019-12-31 23:00:00,43501.529,33.1,12,23,1,37687.068,40399.011,3283.0814000000028
2020-01-01 00:00:00,42342.635,33.1,1,0,2,36074.421,39116.345,169.56522222222702
2020-01-01 01:00:00,41442.732,33.1,1,1,2,35213.244,38238.28,308.6561851851802
2020-01-01 02:00:00,40629.045,33.1,1,2,2,34665.909,37838.41,50.113148148149776
2020-01-01 03:00:00,40294.0,33.1,1,3,2,34568.761,37894.637,0.0
2020-01-01 04:00:00,40315.929,33.1,1,4,2,34841.206,38319.349,0.0
2020-01-01 05:00:00,40668.759,32.0,1,5,2,36482.841,39240.724,0.0
2020-01-01 06:00:00,41480.263,32.0,1,6,2,39240.616,40595.935,0.0
2020-01-01 07:00:00,42427.015,32.0,1,7,2,42028.446,42184.854,0.0
2020-01-01 08:00:00,42725.166,33.1,1,8,2,43418.65,43013.577,0.0
2020-01-01 09:00:00,43230.152,34.0,1,9,2,44310.284,42770.16,0.0
2020-01-01 10:00:00,43451.88,35.1,1,10,2,45543.484,41616.523,0.0
2020-01-01 11:00:00,43280.618,36.0,1,11,2,46031.536,40299.729,0.0
2020-01-01 12:00:00,42786.362,37.0,1,12,2,46332.251,38923.708,0.0
2020-01-01 13:00:00,42020.046,39.0,1,13,2,46375.399,37567.126,0.0
2020-01-01 14:00:00,41246.491,39.9,1,14,2,46237.447,36533.006,0.0
2020-01-01 15:00:00,41120.509,43.0,1,15,2,46348.561,36032.114,0.0
2020-01-01 16:00:00,41893.162,44.1,1,16,2,47007.823,36305.834,0.0
2020-01-01 17:00:00,45004.579,43.0,1,17,2,49046.611,38547.27,0.0
2020-01-01 18:00:00,46727.588,39.9,1,18,2,49664.699,39754.684,0.0
2020-01-01 19:00:00,46911.482,37.9,1,19,2,49037.954,39976.703,0.0
2020-01-01 20:00:00,46646.849,37.9,1,20,2,48438.677,40079.297,0.0
2020-01-01 21:00:00,45880.557,37.0,1,21,2,47229.754,39795.102,0.0
2020-01-01 22:00:00,44425.836,37.0,1,22,2,45404.894,38897.498,0.0
2020-01-01 23:00:00,42827.212,35.1,1,23,2,43190.705,37549.504,0.0
2020-01-02 00:00:00,41753.807,36.0,1,0,3,41389.725,36491.047,0.0
2020-01-02 01:00:00,41185.012,36.0,1,1,3,40352.055,35778.488,50.936185185179056
2020-01-02 02:00:00,41000.527,36.0,1,2,3,39957.889,35528.587,421.5951481481534
2020-01-02 03:00:00,41107.872,36.0,1,3,3,39868.753,35673.259,695.7125555555613
2020-01-02 04:00:00,42031.863,36.0,1,4,3,40213.788,36430.837,1168.3506666666726
2020-01-02 05:00:00,44021.079,35.1,1,5,3,41769.359,38153.457,1771.3088518518489
2020-01-02 06:00:00,47135.851,36.0,1,6,3,44141.489,40810.513,2512.999555555558
2020-01-02 07:00:00,49998.402,35.1,1,7,3,46249.32,43475.099,3157.8868148148176
2020-01-02 08:00:00,50637.203,37.0,1,8,3,47338.077,44557.475,2941.965111111116
2020-01-02 09:00:00,50474.902,37.9,1,9,3,48396.876,44673.767,2367.772000000012
2020-01-02 10:00:00,50197.373,41.0,1,10,3,49137.051,44378.799,1877.459407407412
2020-01-02 11:00:00,49434.902,42.1,1,11,3,49411.657,43748.136,1289.1957407407465
2020-01-02 12:00:00,48864.27,44.1,1,12,3,49226.519,43174.104,1026.515518518514
2020-01-02 13:00:00,48308.12,46.9,1,13,3,48955.242,42534.873,956.0744444444426
2020-01-02 14:00:00,47773.921,48.0,1,14,3,48662.697,42017.757,922.3624444444358
2020-01-02 15:00:00,47453.633,48.0,1,15,3,48327.666,41478.61,866.1550740740786
2020-01-02 16:00:00,47840.846,48.0,1,16,3,48718.695,41840.917,751.9420370370353
2020-01-02 17:00:00,49730.615,46.9,1,17,3,50401.116,44195.091,681.2862222222102
2020-01-02 18:00:00,50095.573,48.0,1,18,3,50555.839,45189.181,0.0
2020-01-02 19:00:00,49310.709,48.0,1,19,3,49258.613,44785.582,0.0
2020-01-02 20:00:00,48346.223,46.9,1,20,3,47886.874,44224.775,0.0
2020-01-02 21:00:00,46799.438,46.9,1,21,3,46582.286,43108.161,0.0
2020-01-02 22:00:00,44730.732,46.9,1,22,3,45132.982,41328.664,0.0
2020-01-02 23:00:00,42420.389,48.0,1,23,3,43501.529,39183.638,0.0
2020-01-03 00:00:00,40628.156,48.9,1,0,4,42342.635,37570.278,0.0
2020-01-03 01:00:00,39564.998,48.9,1,1,4,41442.732,36487.534,0.0
2020-01-03 02:00:00,38835.78,48.9,1,2,4,40629.045,35904.258,0.0
2020-01-03 03:00:00,38580.489,48.0,1,3,4,40294.0,35803.021,0.0
2020-01-03 04:00:00,39084.284,46.9,1,4,4,40315.929,36309.07,0.0
2020-01-03 05:00:00,40577.633,48.0,1,5,4,40668.759,37669.784,0.0
2020-01-03 06:00:00,43413.315,48.0,1,6,4,41480.263,40120.367,0.0
2020-01-03 07:00:00,45813.046,48.0,1,7,4,42427.015,42608.696,0.0
2020-01-03 08:00:00,46914.728,48.9,1,8,4,42725.166,43848.513,0.0
2020-01-03 09:00:00,47263.43,48.9,1,9,4,43230.152,44456.659,0.0
2020-01-03 10:00:00,47758.967,48.9,1,10,4,43451.88,44904.976,0.0
2020-01-03 11:00:00,47719.589,50.0,1,11,4,43280.618,44825.465,0.0
2020-01-03 12:00:00,47669.601,50.0,1,12,4,42786.362,44548.252,0.0
2020-01-03 13:00:00,47480.227,51.1,1,13,4,42020.046,43980.109,128.18144444443897
2020-01-03 14:00:00,47160.072,51.1,1,14,4,41246.491,43360.303,308.51344444443384
2020-01-03 15:00:00,46787.17,52.0,1,15,4,41120.509,42851.782,199.6920740740752
2020-01-03 16:00:00,47057.443,52.0,1,16,4,41893.162,43081.308,0.0
2020-01-03 17:00:00,48471.653,52.0,1,17,4,45004.579,45246.727,0.0
2020-01-03 18:00:00,48412.383,51.1,1,18,4,46727.588,45924.74,0.0
2020-01-03 19:00:00,47608.704,48.9,1,19,4,46911.482,45542.888,0.0
2020-01-03 20:00:00,46640.331,48.0,1,20,4,46646.849,45047.261,0.0
2020-01-03 21:00:00,45462.675,48.0,1,21,4,45880.557,44043.589,0.0
2020-01-03 22:00:00,43665.837,46.9,1,22,4,44425.836,42431.851,0.0
2020-01-03 23:00:00,41446.911,46.9,1,23,4,42827.212,40585.626,0.0
2020-01-04 00:00:00,39607.319,46.0,1,0,5,41753.807,38937.019,0.0
2020-01-04 01:00:00,38359.497,46.0,1,1,5,41185.012,37769.556,0.0
2020-01-04 02:00:00,37637.101,44.1,1,2,5,41000.527,37088.226,0.0
2020-01-04 03:00:00,37224.253,43.0,1,3,5,41107.872,36964.271,0.0
2020-01-04 04:00:00,37464.338,43.0,1,4,5,42031.863,37303.656,0.0
2020-01-04 05:00:00,38212.205,43.0,1,5,5,44021.079,37957.107,0.0
2020-01-04 06:00:00,39483.746,42.1,1,6,5,47135.851,39318.779,0.0
2020-01-04 07:00:00,41135.677,42.1,1,7,5,49998.402,40855.804,0.0
2020-01-04 08:00:00,42452.321,41.0,1,8,5,50637.203,42025.776,0.0
2020-01-04 09:00:00,43647.298,39.9,1,9,5,50474.902,42964.193,0.0
2020-01-04 10:00:00,44707.615,39.9,1,10,5,50197.373,43366.272,0.0
2020-01-04 11:00:00,45341.06,39.9,1,11,5,49434.902,43075.842,0.0
2020-01-04 12:00:00,45484.323,39.0,1,12,5,48864.27,42486.213,0.0
2020-01-04 13:00:00,45606.206,37.9,1,13,5,48308.12,41655.568,0.0
2020-01-04 14:00:00,45455.26,36.0,1,14,5,47773.921,40849.916,0.0
2020-01-04 15:00:00,45692.986,36.0,1,15,5,47453.633,40662.427,0.0
2020-01-04 16:00:00,46414.253,36.0,1,16,5,47840.846,41209.044,0.0
2020-01-04 17:00:00,48191.076,34.0,1,17,5,49730.615,43469.906,0.0
2020-01-04 18:00:00,48812.214,34.0,1,18,5,50095.573,44094.993,0.0
2020-01-04 19:00:00,48529.671,33.1,1,19,5,49310.709,43799.591,0.0
2020-01-04 20:00:00,48077.066,33.1,1,20,5,48346.223,43255.5,0.0
2020-01-04 21:00:00,47231.772,34.0,1,21,5,46799.438,42145.828,0.0
2020-01-04 22:00:00,46068.958,34.0,1,22,5,44730.732,40907.799,0.0
2020-01-04 23:00:00,44353.582,34.0,1,23,5,42420.389,39091.58,234.7463703703761
2020-01-05 00:00:00,42880.205,34.0,1,0,6,40628.156,37602.863,707.1352222222267
2020-01-05 01:00:00,41930.891,33.1,1,1,6,39564.998,36233.602,796.8151851851799
2020-01-05 02:00:00,41443.409,32.0,1,2,6,38835.78,35469.768,864.4771481481512
2020-01-05 03:00:00,41117.386,32.0,1,3,6,38580.489,35102.214,705.2265555555568
2020-01-05 04:00:00,41386.764,32.0,1,4,6,39084.284,35058.367,523.2516666666779
2020-01-05 05:00:00,41861.204,32.0,1,5,6,40577.633,35510.591,0.0
2020-01-05 06:00:00,42858.183,32.0,1,6,6,43413.315,36239.085,0.0
2020-01-05 07:00:00,44321.177,32.0,1,7,6,45813.046,37400.601,0.0
2020-01-05 08:00:00,45387.774,32.0,1,8,6,46914.728,38465.52,0.0
2020-01-05 09:00:00,46078.8,32.0,1,9,6,47263.43,39400.867,0.0
2020-01-05 10:00:00,46290.199,32.0,1,10,6,47758.967,40013.141,0.0
2020-01-05 11:00:00,46182.236,32.0,1,11,6,47719.589,40422.812,0.0
2020-01-05 12:00:00,45999.836,33.1,1,12,6,47669.601,40609.486,0.0
2020-01-05 13:00:00,45443.1,35.1,1,13,6,47480.227,40581.635,0.0
2020-01-05 14:00:00,44817.318,37.0,1,14,6,47160.072,40247.959,0.0
2020-01-05 15:00:00,44728.092,39.0,1,15,6,46787.17,40269.131,0.0
2020-01-05 16:00:00,45836.145,39.9,1,16,6,47057.443,40927.98,0.0
2020-01-05 17:00:00,48430.353,39.9,1,17,6,48471.653,42819.961,0.0
2020-01-05 18:00:00,49727.338,39.9,1,18,6,48412.383,43452.31,0.0
2020-01-05 19:00:00,49588.591,39.9,1,19,6,47608.704,42981.431,0.0
