date,netload,tmp,month,hour,dayofweek,mw_2,mw_7,potential
2016-06-15 19:00:00,19637.528316703025,31.9,6,19,2,15587.342971110244,17570.364068961757,4712.163114337907
2016-06-15 20:00:00,18908.12470083268,32.5,6,20,2,15471.50490232682,16869.03989948988,4184.858150329099
2016-06-15 21:00:00,17370.46550336259,32.9,6,21,2,14421.935443044262,15392.364563179744,3852.041852466828
2016-06-15 22:00:00,15666.082599999996,32.7,6,22,2,13067.153000000002,13690.0168,3398.4902365882263
2016-06-15 23:00:00,14297.949289231745,32.1,6,23,2,11844.920508476496,12383.55111345105,3010.217530629625
2016-06-16 00:00:00,13285.505107748624,30.7,6,0,3,11094.00267722425,11433.4940233965,2645.350306182887
2016-06-16 01:00:00,12550.66028284411,28.9,6,1,3,10591.463535116853,10783.72683696245,2432.285385855821
2016-06-16 02:00:00,12156.59694102092,27.8,6,2,3,10368.63132759475,10403.5446295403,2251.628202909642
2016-06-16 03:00:00,12074.473742390604,27.3,6,3,3,10444.95852969226,10380.574000361144,2191.7358721252403
2016-06-16 04:00:00,12463.401115674096,27.1,6,4,3,11032.302958617152,10805.06942911984,2179.609978247465
2016-06-16 05:00:00,13125.37988114128,26.5,6,5,3,11806.52923500167,11508.938714614336,2278.899468529986
2016-06-16 06:00:00,13817.617071985527,25.7,6,6,3,12474.040822481536,12207.14300290059,2443.2465007890423
2016-06-16 07:00:00,14742.771947887475,25.0,6,7,3,13131.81975695458,13210.96877284895,2633.018781067316
2016-06-16 08:00:00,15998.710715550964,24.7,6,8,3,13962.21068772357,14492.271335272952,2832.9496437074995
2016-06-16 09:00:00,17289.96061874165,24.1,6,9,3,15072.825376299974,15791.379021492996,3235.3764977867286
2016-06-16 10:00:00,18518.19886638084,24.1,6,10,3,16040.46163230625,16932.76222818598,3593.39278153128
2016-06-16 11:00:00,19579.73160210572,24.1,6,11,3,16840.863289887013,17878.49339230335,3961.993005634473
2016-06-16 12:00:00,20592.59903191853,24.6,6,12,3,17776.791452993984,18779.688901590256,4241.29757878314
2016-06-16 13:00:00,21374.14827062832,25.9,6,13,3,18589.040351149742,19473.40893736213,4572.009001218155
2016-06-16 14:00:00,21848.57046804173,27.3,6,14,3,19343.156210198485,19924.95426812936,4883.566112082935
2016-06-16 15:00:00,22073.250303386896,28.7,6,15,3,19914.97878405388,20179.215587277024,5028.333754510866
2016-06-16 16:00:00,22062.11152603643,30.0,6,16,3,20107.12410174344,20027.014190616635,5068.053269888776
2016-06-16 17:00:00,21613.672715364453,31.0,6,17,3,19942.323345331737,19499.422340208064,5094.649566861564
2016-06-16 18:00:00,20703.949103904808,31.9,6,18,3,19314.7679821743,18654.58825042996,4977.452072503886
2016-06-16 19:00:00,19722.76112807158,32.6,6,19,3,18490.759406946938,17860.232635124485,4676.016220953845
2016-06-16 20:00:00,19040.58822865143,33.0,6,20,3,17858.289938953785,17333.193625713517,4270.090961697653
2016-06-16 21:00:00,17567.03554374897,33.2,6,21,3,16447.952047886145,15872.680708344604,3984.50538028558
2016-06-16 22:00:00,16015.725499999997,33.0,6,22,3,14801.7769,14267.229,3595.0602769746074
2016-06-16 23:00:00,14624.92659657225,32.3,6,23,3,13503.89752651075,12896.92567904589,3359.8604306296256
