date,netload,tmpf,month,hour,dayofweek,kw2day,kw7day,potential,poten_2,poten_7
2019-10-03 13:00:00,32778,93.7,10,13,3,25542,31752,19226.7,11990.7,14198.625
2019-10-03 14:00:00,33534,96.1,10,14,3,27054,31914,19637.1,13157.1,13756.5
2019-10-03 15:00:00,34182,97.2,10,15,3,28890,33210,20071.8,14779.8,14404.5
2019-10-03 16:00:00,35100,96.1,10,16,3,30456,34236,20490.3,15846.3,14833.125
2019-10-03 17:00:00,35100,95.7,10,17,3,30348,34236,20104.2,15352.2,14414.625
2019-10-03 18:00:00,33588,93.4,10,18,3,28836,33588,18532.8,13780.8,13574.25
2019-10-03 19:00:00,32616,82.8,10,19,3,27756,32994,17593.2,12733.2,13736.25
2019-10-03 20:00:00,30780,76.5,10,20,3,25812,30672,16048.8,11080.8,12146.625
2019-10-03 21:00:00,29268,76.5,10,21,3,24192,29052,14995.8,9919.8,11637.0
2019-10-03 22:00:00,27162,74.8,10,22,3,22626,27054,13597.2,9061.2,10729.125
2019-10-03 23:00:00,25326,79.2,10,23,3,20790,25056,12187.8,7651.799999999999,9686.25
2019-10-04 00:00:00,24678,77.7,10,0,4,19656,23868,10910.7,5888.700000000001,9257.625
2019-10-04 01:00:00,24084,76.1,10,1,4,19656,23220,10856.7,6428.700000000001,9088.875
2019-10-04 02:00:00,23490,76.5,10,2,4,19602,22950,10530.0,6642.0,9156.375
2019-10-04 03:00:00,22842,75.4,10,3,4,19440,22518,10276.2,6874.200000000001,9014.625
2019-10-04 04:00:00,22788,74.8,10,4,4,19116,22248,10233.0,6561.0,8798.625
2019-10-04 05:00:00,23490,74.1,10,5,4,20520,23166,10994.4,8024.4,9679.5
2019-10-04 06:00:00,24840,73.2,10,6,4,21654,24732,12255.3,9069.3,11076.75
2019-10-04 07:00:00,24894,72.1,10,7,4,21924,25758,11961.0,8991.0,11883.375
2019-10-04 08:00:00,25650,73.4,10,8,4,22734,26244,12476.7,9560.7,12312.0
2019-10-04 09:00:00,27378,76.8,10,9,4,23760,27054,14223.6,10605.6,12750.75
2019-10-04 10:00:00,28188,81.5,10,10,4,25326,27756,15257.7,12395.7,12723.75
2019-10-04 11:00:00,29700,84.4,10,11,4,27162,29268,16702.2,14164.2,13425.75
2019-10-04 12:00:00,30942,89.2,10,12,4,28458,29916,17633.7,15149.7,13068.0
2019-10-04 13:00:00,32130,90.3,10,13,4,30240,31482,18578.7,16688.7,13928.625
2019-10-04 14:00:00,32778,90.9,10,14,4,31968,32508,18881.1,18071.1,14350.5
2019-10-04 15:00:00,33264,88.7,10,15,4,33102,33264,19153.8,18991.8,14458.5
2019-10-04 16:00:00,33858,86.5,10,16,4,34182,33858,19248.3,19572.3,14455.125
2019-10-04 17:00:00,33696,85.5,10,17,4,34128,33858,18700.2,19132.2,14036.625
2019-10-04 18:00:00,30024,78.3,10,18,4,33048,32400,14968.8,17992.8,12386.25
2019-10-04 19:00:00,28080,75.0,10,19,4,32508,30618,13057.2,17485.2,11360.25
2019-10-04 20:00:00,25326,73.9,10,20,4,30024,27648,10594.8,15292.8,9122.625
2019-10-04 21:00:00,23166,72.9,10,21,4,28080,26352,8893.8,13807.8,8937.0
2019-10-04 22:00:00,21924,71.2,10,22,4,26190,25110,8359.2,12625.2,8785.125
2019-10-04 23:00:00,19548,70.2,10,23,4,24354,23706,6409.799999999999,11215.8,8336.25
2019-10-05 00:00:00,18036,69.1,10,0,5,23598,21924,4268.700000000001,9830.7,7313.625
2019-10-05 01:00:00,16902,68.0,10,1,5,22734,21600,3674.7000000000007,9506.7,7468.875
2019-10-05 02:00:00,15498,66.9,10,2,5,22086,21438,2538.0,9126.0,7644.375
2019-10-05 03:00:00,14796,65.5,10,3,5,21654,20520,2230.2000000000007,9088.2,7016.625
2019-10-05 04:00:00,14472,64.9,10,4,5,21222,20574,1917.0,8667.0,7124.625
2019-10-05 05:00:00,14310,64.0,10,5,5,22086,21654,1814.4,9590.4,8167.5
2019-10-05 06:00:00,14148,62.6,10,6,5,23652,21924,1563.2999999999993,11067.3,8268.75
2019-10-05 07:00:00,14418,61.7,10,7,5,23814,22518,1485.0,10881.0,8643.375
2019-10-05 08:00:00,14364,60.8,10,8,5,24462,23598,1190.7000000000007,11288.7,9666.0
2019-10-05 09:00:00,14202,59.9,10,9,5,25758,25596,1047.6000000000004,12603.6,11292.75
2019-10-05 10:00:00,14364,61.5,10,10,5,27918,26892,1433.7000000000007,14987.7,11859.75
2019-10-05 11:00:00,14256,63.0,10,11,5,29862,28242,1258.2000000000007,16864.2,12399.75
2019-10-05 12:00:00,13662,64.0,10,12,5,31158,29160,353.7000000000007,17849.7,12312.0
2019-10-05 13:00:00,13824,65.7,10,13,5,32778,29808,272.7000000000007,19226.7,12254.625
2019-10-05 14:00:00,14364,67.5,10,14,5,33534,30834,467.1000000000004,19637.1,12676.5
2019-10-05 15:00:00,14364,68.7,10,15,5,34182,31536,253.79999999999927,20071.8,12730.5
2019-10-05 16:00:00,14364,70.2,10,16,5,35100,31644,0.0,20490.3,12241.125
2019-10-05 17:00:00,14418,68.9,10,17,5,35100,31104,0.0,20104.2,11282.625
2019-10-05 18:00:00,14472,67.1,10,18,5,33588,29592,0.0,18532.8,9578.25
2019-10-05 19:00:00,14580,66.2,10,19,5,32616,28026,0.0,17593.2,8768.25
2019-10-05 20:00:00,14310,65.8,10,20,5,30780,25812,0.0,16048.8,7286.625
2019-10-05 21:00:00,14202,64.8,10,21,5,29268,24732,0.0,14995.8,7317.0
2019-10-05 22:00:00,13716,63.9,10,22,5,27162,23436,151.20000000000073,13597.2,7111.125
2019-10-05 23:00:00,12690,64.8,10,23,5,25326,21222,0.0,12187.8,5852.25
2019-10-06 00:00:00,12042,64.0,10,0,6,24678,19116,0.0,10910.7,4505.625
2019-10-06 01:00:00,11718,64.2,10,1,6,24084,17874,0.0,10856.7,3742.875
2019-10-06 02:00:00,11556,63.5,10,2,6,23490,17388,0.0,10530.0,3594.375
2019-10-06 03:00:00,11232,63.3,10,3,6,22842,16740,0.0,10276.2,3236.625
2019-10-06 04:00:00,11070,60.8,10,4,6,22788,16254,0.0,10233.0,2804.625
2019-10-06 05:00:00,10908,59.9,10,5,6,23490,16038,0.0,10994.4,2551.5
2019-10-06 06:00:00,11070,59.7,10,6,6,24840,16038,0.0,12255.3,2382.75
2019-10-06 07:00:00,11610,59.4,10,7,6,24894,16308,0.0,11961.0,2433.375
2019-10-06 08:00:00,12852,61.5,10,8,6,25650,17928,0.0,12476.7,3996.0
2019-10-06 09:00:00,13338,64.6,10,9,6,27378,19494,183.6000000000004,14223.6,5190.75
2019-10-06 10:00:00,14148,72.3,10,10,6,28188,20898,1217.7000000000007,15257.7,5865.75
2019-10-06 11:00:00,15822,76.3,10,11,6,29700,22140,2824.2000000000007,16702.2,6297.75
2019-10-06 12:00:00,16470,78.1,10,12,6,30942,23544,3161.7000000000007,17633.7,6696.0
2019-10-06 13:00:00,16956,79.0,10,13,6,32130,24570,3404.7000000000007,18578.7,7016.625
2019-10-06 14:00:00,17226,79.5,10,14,6,32778,25488,3329.1000000000004,18881.1,7330.5
2019-10-06 15:00:00,17010,79.2,10,15,6,33264,25758,2899.7999999999997,19153.8,6952.5
2019-10-06 16:00:00,17496,81.3,10,16,6,33858,26784,2886.2999999999997,19248.3,7381.125
2019-10-06 17:00:00,17982,78.1,10,17,6,33696,26676,2986.2000000000007,18700.2,6854.625
2019-10-06 18:00:00,17766,77.5,10,18,6,30024,26190,2710.7999999999997,14968.8,6176.25
2019-10-06 19:00:00,17820,72.1,10,19,6,28080,25380,2797.2000000000007,13057.2,6122.25
2019-10-06 20:00:00,17064,69.8,10,20,6,25326,24462,2332.7999999999997,10594.8,5936.625
2019-10-06 21:00:00,16470,65.5,10,21,6,23166,22896,2197.7999999999997,8893.8,5481.0
2019-10-06 22:00:00,14850,62.8,10,22,6,21924,21600,1285.2000000000007,8359.2,5275.125
2019-10-06 23:00:00,13986,60.6,10,23,6,19548,20790,847.7999999999993,6409.799999999999,5420.25
2019-10-07 00:00:00,14310,60.8,10,0,0,18036,20520,542.7000000000007,4268.700000000001,5909.625
2019-10-07 01:00:00,15012,59.4,10,1,0,16902,20844,1784.7000000000007,3674.7000000000007,6712.875
2019-10-07 02:00:00,14688,61.7,10,2,0,15498,20304,1728.0,2538.0,6510.375
2019-10-07 03:00:00,15174,62.4,10,3,0,14796,20520,2608.2000000000007,2230.2000000000007,7016.625
2019-10-07 04:00:00,15768,62.2,10,4,0,14472,20628,3213.0,1917.0,7178.625
2019-10-07 05:00:00,17280,62.8,10,5,0,14310,22140,4784.4,1814.4,8653.5
2019-10-07 06:00:00,19224,62.6,10,6,0,14148,23868,6639.299999999999,1563.2999999999993,10212.75
2019-10-07 07:00:00,19602,62.6,10,7,0,14418,24084,6669.0,1485.0,10209.375
2019-10-07 08:00:00,19764,62.6,10,8,0,14364,24516,6590.700000000001,1190.7000000000007,10584.0
2019-10-07 09:00:00,21222,68.9,10,9,0,14202,24840,8067.6,1047.6000000000004,10536.75
2019-10-07 10:00:00,22734,73.2,10,10,0,14364,26028,9803.7,1433.7000000000007,10995.75
2019-10-07 11:00:00,24192,79.0,10,11,0,14256,27702,11194.2,1258.2000000000007,11859.75
2019-10-07 12:00:00,25542,80.1,10,12,0,13662,28836,12233.7,353.7000000000007,11988.0
2019-10-07 13:00:00,25434,82.9,10,13,0,13824,30078,11882.7,272.7000000000007,12524.625
2019-10-07 14:00:00,26838,81.7,10,14,0,14364,30348,12941.1,467.1000000000004,12190.5
2019-10-07 15:00:00,27486,81.5,10,15,0,14364,31104,13375.8,253.79999999999927,12298.5
2019-10-07 16:00:00,28620,83.7,10,16,0,14364,31860,14010.3,0.0,12457.125
2019-10-07 17:00:00,28728,84.0,10,17,0,14418,32130,13732.2,0.0,12308.625
2019-10-07 18:00:00,27378,78.8,10,18,0,14472,31158,12322.8,0.0,11144.25
2019-10-07 19:00:00,27000,75.2,10,19,0,14580,30564,11977.2,0.0,11306.25
2019-10-07 20:00:00,24462,73.4,10,20,0,14310,28350,9730.8,0.0,9824.625
2019-10-07 21:00:00,22734,72.0,10,21,0,14202,26244,8461.8,0.0,8829.0
2019-10-07 22:00:00,21330,68.9,10,22,0,13716,24084,7765.200000000001,151.20000000000073,7759.125
2019-10-07 23:00:00,19440,67.8,10,23,0,12690,21276,6301.799999999999,0.0,5906.25
2019-10-08 00:00:00,19548,65.8,10,0,1,12042,20844,5780.700000000001,0.0,7076.700000000001
2019-10-08 01:00:00,18954,66.4,10,1,1,11718,20250,5726.700000000001,0.0,7022.700000000001
2019-10-08 02:00:00,18954,65.5,10,2,1,11556,19602,5994.0,0.0,6642.0
2019-10-08 03:00:00,19224,64.6,10,3,1,11232,19062,6658.200000000001,0.0,6496.200000000001
2019-10-08 04:00:00,19602,64.4,10,4,1,11070,19440,7047.0,0.0,6885.0
2019-10-08 05:00:00,20520,65.3,10,5,1,10908,20142,8024.4,0.0,7646.4
2019-10-08 06:00:00,22086,66.4,10,6,1,11070,20898,9501.3,0.0,8313.3
2019-10-08 07:00:00,21978,67.5,10,7,1,11610,21384,9045.0,0.0,8451.0
2019-10-08 08:00:00,21924,67.6,10,8,1,12852,21924,8750.7,0.0,8750.7
2019-10-08 09:00:00,22032,66.2,10,9,1,13338,22248,8877.6,183.6000000000004,9093.6
2019-10-08 10:00:00,21924,64.8,10,10,1,14148,22788,8993.7,1217.7000000000007,9857.7
2019-10-08 11:00:00,21384,64.9,10,11,1,15822,23976,8386.2,2824.2000000000007,10978.2
2019-10-08 12:00:00,20898,65.7,10,12,1,16470,24570,7589.700000000001,3161.7000000000007,11261.7
2019-10-08 13:00:00,20844,64.4,10,13,1,16956,25542,7292.700000000001,3404.7000000000007,11990.7
2019-10-08 14:00:00,20682,63.9,10,14,1,17226,27054,6785.1,3329.1000000000004,13157.1
2019-10-08 15:00:00,21222,66.0,10,15,1,17010,28890,7111.799999999999,2899.7999999999997,14779.8
2019-10-08 16:00:00,21384,63.7,10,16,1,17496,30456,6774.299999999999,2886.2999999999997,15846.3
2019-10-08 17:00:00,21330,63.3,10,17,1,17982,30348,6334.200000000001,2986.2000000000007,15352.2
2019-10-08 18:00:00,21330,63.7,10,18,1,17766,28836,6274.799999999999,2710.7999999999997,13780.8
2019-10-08 19:00:00,21600,63.7,10,19,1,17820,27756,6577.200000000001,2797.2000000000007,12733.2
2019-10-08 20:00:00,20628,62.6,10,20,1,17064,25812,5896.799999999999,2332.7999999999997,11080.8
2019-10-08 21:00:00,19656,61.7,10,21,1,16470,24192,5383.799999999999,2197.7999999999997,9919.8
2019-10-08 22:00:00,18522,61.7,10,22,1,14850,22626,4957.200000000001,1285.2000000000007,9061.2
2019-10-08 23:00:00,16740,61.5,10,23,1,13986,20790,3601.7999999999997,847.7999999999993,7651.799999999999
2019-10-09 00:00:00,16362,60.8,10,0,2,14310,19656,2594.7000000000007,542.7000000000007,5888.700000000001
2019-10-09 01:00:00,16200,60.1,10,1,2,15012,19656,2972.7000000000007,1784.7000000000007,6428.700000000001
2019-10-09 02:00:00,16470,59.9,10,2,2,14688,19602,3510.0,1728.0,6642.0
2019-10-09 03:00:00,15984,59.7,10,3,2,15174,19440,3418.2000000000007,2608.2000000000007,6874.200000000001
2019-10-09 04:00:00,16524,59.2,10,4,2,15768,19116,3969.0,3213.0,6561.0
2019-10-09 05:00:00,17442,58.8,10,5,2,17280,20520,4946.4,4784.4,8024.4
2019-10-09 06:00:00,18954,58.1,10,6,2,19224,21654,6369.299999999999,6639.299999999999,9069.3
2019-10-09 07:00:00,19386,58.1,10,7,2,19602,21924,6453.0,6669.0,8991.0
2019-10-09 08:00:00,19386,58.5,10,8,2,19764,22734,6212.700000000001,6590.700000000001,9560.7
2019-10-09 09:00:00,19116,59.5,10,9,2,21222,23760,5961.6,8067.6,10605.6
2019-10-09 10:00:00,19224,61.5,10,10,2,22734,25326,6293.700000000001,9803.7,12395.7
2019-10-09 11:00:00,19170,65.5,10,11,2,24192,27162,6172.200000000001,11194.2,14164.2
2019-10-09 12:00:00,19440,68.7,10,12,2,25542,28458,6131.700000000001,12233.7,15149.7
2019-10-09 13:00:00,20574,71.2,10,13,2,25434,30240,7022.700000000001,11882.7,16688.7
2019-10-09 14:00:00,20790,68.7,10,14,2,26838,31968,6893.1,12941.1,18071.1
2019-10-09 15:00:00,21060,68.2,10,15,2,27486,33102,6949.799999999999,13375.8,18991.8
2019-10-09 16:00:00,21546,68.4,10,16,2,28620,34182,6936.299999999999,14010.3,19572.3
2019-10-09 17:00:00,22302,66.9,10,17,2,28728,34128,7306.200000000001,13732.2,19132.2
2019-10-09 18:00:00,22194,66.2,10,18,2,27378,33048,7138.799999999999,12322.8,17992.8
2019-10-09 19:00:00,22086,65.3,10,19,2,27000,32508,7063.200000000001,11977.2,17485.2
2019-10-09 20:00:00,20790,64.8,10,20,2,24462,30024,6058.799999999999,9730.8,15292.8
2019-10-09 21:00:00,20304,64.8,10,21,2,22734,28080,6031.799999999999,8461.8,13807.8
2019-10-09 22:00:00,18630,64.4,10,22,2,21330,26190,5065.200000000001,7765.200000000001,12625.2
2019-10-09 23:00:00,17010,63.9,10,23,2,19440,24354,3871.7999999999993,6301.799999999999,11215.8
2019-10-10 00:00:00,16416,63.1,10,0,3,19548,23598,2648.7000000000007,5780.700000000001,9830.7
2019-10-10 01:00:00,16470,62.6,10,1,3,18954,22734,3242.7000000000007,5726.700000000001,9506.7
2019-10-10 02:00:00,16632,62.1,10,2,3,18954,22086,3672.0,5994.0,9126.0
2019-10-10 03:00:00,16686,61.7,10,3,3,19224,21654,4120.200000000001,6658.200000000001,9088.2
2019-10-10 04:00:00,17172,61.3,10,4,3,19602,21222,4617.0,7047.0,8667.0
2019-10-10 05:00:00,17928,59.0,10,5,3,20520,22086,5432.4,8024.4,9590.4
2019-10-10 06:00:00,19332,56.3,10,6,3,22086,23652,6747.299999999999,9501.3,11067.3
2019-10-10 07:00:00,19656,56.3,10,7,3,21978,23814,6723.0,9045.0,10881.0
2019-10-10 08:00:00,19764,56.5,10,8,3,21924,24462,6590.700000000001,8750.7,11288.7
2019-10-10 09:00:00,19656,57.9,10,9,3,22032,25758,6501.6,8877.6,12603.6
2019-10-10 10:00:00,19980,59.4,10,10,3,21924,27918,7049.700000000001,8993.7,14987.7
2019-10-10 11:00:00,19764,60.8,10,11,3,21384,29862,6766.200000000001,8386.2,16864.2
2019-10-10 12:00:00,19926,62.2,10,12,3,20898,31158,6617.700000000001,7589.700000000001,17849.7
2019-10-10 13:00:00,19386,63.5,10,13,3,20844,32778,5834.700000000001,7292.700000000001,19226.7
2019-10-10 14:00:00,19602,66.7,10,14,3,20682,33534,5705.1,6785.1,19637.1
2019-10-10 15:00:00,20736,69.8,10,15,3,21222,34182,6625.799999999999,7111.799999999999,20071.8
2019-10-10 16:00:00,21060,72.3,10,16,3,21384,35100,6450.299999999999,6774.299999999999,20490.3
2019-10-10 17:00:00,21978,70.3,10,17,3,21330,35100,6982.200000000001,6334.200000000001,20104.2
2019-10-10 18:00:00,21762,69.8,10,18,3,21330,33588,6706.799999999999,6274.799999999999,18532.8
2019-10-10 19:00:00,22032,63.5,10,19,3,21600,32616,7009.200000000001,6577.200000000001,17593.2
2019-10-10 20:00:00,20304,58.5,10,20,3,20628,30780,5572.799999999999,5896.799999999999,16048.8
2019-10-10 21:00:00,19062,56.8,10,21,3,19656,29268,4789.799999999999,5383.799999999999,14995.8
2019-10-10 22:00:00,17712,55.4,10,22,3,18522,27162,4147.200000000001,4957.200000000001,13597.2
2019-10-10 23:00:00,16416,54.7,10,23,3,16740,25326,3277.7999999999997,3601.7999999999997,12187.8
2019-10-11 00:00:00,13446,53.6,10,0,4,16362,24678,0.0,2594.7000000000007,10910.7
2019-10-11 01:00:00,14796,53.4,10,1,4,16200,24084,1568.7000000000007,2972.7000000000007,10856.7
2019-10-11 02:00:00,16092,52.2,10,2,4,16470,23490,3132.0,3510.0,10530.0
2019-10-11 03:00:00,15660,52.0,10,3,4,15984,22842,3094.2000000000007,3418.2000000000007,10276.2
2019-10-11 04:00:00,16254,52.7,10,4,4,16524,22788,3699.0,3969.0,10233.0
2019-10-11 05:00:00,17172,52.7,10,5,4,17442,23490,4676.4,4946.4,10994.4
2019-10-11 06:00:00,18630,52.5,10,6,4,18954,24840,6045.299999999999,6369.299999999999,12255.3
2019-10-11 07:00:00,19062,51.1,10,7,4,19386,24894,6129.0,6453.0,11961.0
2019-10-11 08:00:00,18954,53.4,10,8,4,19386,25650,5780.700000000001,6212.700000000001,12476.7
2019-10-11 09:00:00,18792,59.9,10,9,4,19116,27378,5637.6,5961.6,14223.6
2019-10-11 10:00:00,19170,64.8,10,10,4,19224,28188,6239.700000000001,6293.700000000001,15257.7
2019-10-11 11:00:00,19170,68.7,10,11,4,19170,29700,6172.200000000001,6172.200000000001,16702.2
2019-10-11 12:00:00,19386,71.4,10,12,4,19440,30942,6077.700000000001,6131.700000000001,17633.7
2019-10-11 13:00:00,19818,74.5,10,13,4,20574,32130,6266.700000000001,7022.700000000001,18578.7
2019-10-11 14:00:00,20196,75.9,10,14,4,20790,32778,6299.1,6893.1,18881.1
2019-10-11 15:00:00,21114,76.6,10,15,4,21060,33264,7003.799999999999,6949.799999999999,19153.8
2019-10-11 16:00:00,22410,77.7,10,16,4,21546,33858,7800.299999999999,6936.299999999999,19248.3
2019-10-11 17:00:00,22356,77.4,10,17,4,22302,33696,7360.200000000001,7306.200000000001,18700.2
2019-10-11 18:00:00,21168,75.4,10,18,4,22194,30024,6112.799999999999,7138.799999999999,14968.8
2019-10-11 19:00:00,20520,66.0,10,19,4,22086,28080,5497.200000000001,7063.200000000001,13057.2
2019-10-11 20:00:00,18954,60.6,10,20,4,20790,25326,4222.799999999999,6058.799999999999,10594.8
2019-10-11 21:00:00,18198,57.6,10,21,4,20304,23166,3925.7999999999993,6031.799999999999,8893.8
2019-10-11 22:00:00,16902,55.4,10,22,4,18630,21924,3337.2000000000007,5065.200000000001,8359.2
2019-10-11 23:00:00,15552,52.2,10,23,4,17010,19548,2413.7999999999997,3871.7999999999993,6409.799999999999
2019-10-12 00:00:00,15228,50.9,10,0,5,16416,18036,1460.7000000000007,2648.7000000000007,4268.700000000001
2019-10-12 01:00:00,15498,49.1,10,1,5,16470,16902,2270.7000000000007,3242.7000000000007,3674.7000000000007
2019-10-12 02:00:00,15552,48.7,10,2,5,16632,15498,2592.0,3672.0,2538.0
2019-10-12 03:00:00,15282,48.2,10,3,5,16686,14796,2716.2000000000007,4120.200000000001,2230.2000000000007
2019-10-12 04:00:00,15012,46.8,10,4,5,17172,14472,2457.0,4617.0,1917.0
2019-10-12 05:00:00,15444,47.7,10,5,5,17928,14310,2948.4,5432.4,1814.4
2019-10-12 06:00:00,15606,46.9,10,6,5,19332,14148,3021.2999999999997,6747.299999999999,1563.2999999999993
2019-10-12 07:00:00,16632,47.1,10,7,5,19656,14418,3699.0,6723.0,1485.0
2019-10-12 08:00:00,17172,47.5,10,8,5,19764,14364,3998.7000000000007,6590.700000000001,1190.7000000000007
2019-10-12 09:00:00,16848,54.7,10,9,5,19656,14202,3693.6,6501.6,1047.6000000000004
2019-10-12 10:00:00,17766,65.1,10,10,5,19980,14364,4835.700000000001,7049.700000000001,1433.7000000000007
2019-10-12 11:00:00,18036,72.9,10,11,5,19764,14256,5038.200000000001,6766.200000000001,1258.2000000000007
2019-10-12 12:00:00,18738,77.7,10,12,5,19926,13662,5429.700000000001,6617.700000000001,353.7000000000007
2019-10-12 13:00:00,20034,80.6,10,13,5,19386,13824,6482.700000000001,5834.700000000001,272.7000000000007
2019-10-12 14:00:00,20790,82.6,10,14,5,19602,14364,6893.1,5705.1,467.1000000000004
2019-10-12 15:00:00,21816,83.3,10,15,5,20736,14364,7705.799999999999,6625.799999999999,253.79999999999927
2019-10-12 16:00:00,22680,83.7,10,16,5,21060,14364,8070.299999999999,6450.299999999999,0.0
2019-10-12 17:00:00,22950,83.7,10,17,5,21978,14418,7954.200000000001,6982.200000000001,0.0
2019-10-12 18:00:00,21114,81.3,10,18,5,21762,14472,6058.799999999999,6706.799999999999,0.0
2019-10-12 19:00:00,19548,72.0,10,19,5,22032,14580,4525.200000000001,7009.200000000001,0.0
2019-10-12 20:00:00,18090,65.8,10,20,5,20304,14310,3358.7999999999997,5572.799999999999,0.0
2019-10-12 21:00:00,17280,62.6,10,21,5,19062,14202,3007.7999999999997,4789.799999999999,0.0
2019-10-12 22:00:00,16146,64.0,10,22,5,17712,13716,2581.2000000000007,4147.200000000001,151.20000000000073
2019-10-12 23:00:00,14526,66.7,10,23,5,16416,12690,1387.7999999999993,3277.7999999999997,0.0
2019-10-13 00:00:00,13230,66.2,10,0,6,13446,12042,0.0,0.0,0.0
2019-10-13 01:00:00,12474,65.8,10,1,6,14796,11718,0.0,1568.7000000000007,0.0
2019-10-13 02:00:00,12258,66.4,10,2,6,16092,11556,0.0,3132.0,0.0
2019-10-13 03:00:00,12204,64.0,10,3,6,15660,11232,0.0,3094.2000000000007,0.0
2019-10-13 04:00:00,11934,62.2,10,4,6,16254,11070,0.0,3699.0,0.0
2019-10-13 05:00:00,11880,62.6,10,5,6,17172,10908,0.0,4676.4,0.0
2019-10-13 06:00:00,12204,60.4,10,6,6,18630,11070,0.0,6045.299999999999,0.0
2019-10-13 07:00:00,11934,58.8,10,7,6,19062,11610,0.0,6129.0,0.0
2019-10-13 08:00:00,12852,59.4,10,8,6,18954,12852,0.0,5780.700000000001,0.0
2019-10-13 09:00:00,13500,65.7,10,9,6,18792,13338,345.6000000000004,5637.6,183.6000000000004
2019-10-13 10:00:00,14202,72.7,10,10,6,19170,14148,1271.7000000000007,6239.700000000001,1217.7000000000007
2019-10-13 11:00:00,15012,77.2,10,11,6,19170,15822,2014.2000000000007,6172.200000000001,2824.2000000000007
2019-10-13 12:00:00,16578,80.4,10,12,6,19386,16470,3269.7000000000007,6077.700000000001,3161.7000000000007
2019-10-13 13:00:00,17604,80.6,10,13,6,19818,16956,4052.7000000000007,6266.700000000001,3404.7000000000007
2019-10-13 14:00:00,17928,80.4,10,14,6,20196,17226,4031.1,6299.1,3329.1000000000004
2019-10-13 15:00:00,17550,74.8,10,15,6,21114,17010,3439.7999999999997,7003.799999999999,2899.7999999999997
2019-10-13 16:00:00,17172,69.6,10,16,6,22410,17496,2562.2999999999997,7800.299999999999,2886.2999999999997
2019-10-13 17:00:00,16794,69.4,10,17,6,22356,17982,1798.2000000000007,7360.200000000001,2986.2000000000007
2019-10-13 18:00:00,16848,68.0,10,18,6,21168,17766,1792.7999999999993,6112.799999999999,2710.7999999999997
2019-10-13 19:00:00,17172,66.7,10,19,6,20520,17820,2149.2000000000007,5497.200000000001,2797.2000000000007
2019-10-13 20:00:00,17010,67.1,10,20,6,18954,17064,2278.7999999999997,4222.799999999999,2332.7999999999997
2019-10-13 21:00:00,16794,66.6,10,21,6,18198,16470,2521.7999999999997,3925.7999999999993,2197.7999999999997
2019-10-13 22:00:00,15174,67.1,10,22,6,16902,14850,1609.2000000000007,3337.2000000000007,1285.2000000000007
2019-10-13 23:00:00,14688,67.1,10,23,6,15552,13986,1549.7999999999993,2413.7999999999997,847.7999999999993
2019-10-14 00:00:00,14796,65.8,10,0,0,15228,14310,1028.7000000000007,1460.7000000000007,542.7000000000007
2019-10-14 01:00:00,14904,64.9,10,1,0,15498,15012,1676.7000000000007,2270.7000000000007,1784.7000000000007
2019-10-14 02:00:00,14634,64.4,10,2,0,15552,14688,1674.0,2592.0,1728.0
2019-10-14 03:00:00,14850,64.4,10,3,0,15282,15174,2284.2000000000007,2716.2000000000007,2608.2000000000007
2019-10-14 04:00:00,15174,64.2,10,4,0,15012,15768,2619.0,2457.0,3213.0
2019-10-14 05:00:00,16686,63.5,10,5,0,15444,17280,4190.4,2948.4,4784.4
2019-10-14 06:00:00,19062,63.9,10,6,0,15606,19224,6477.299999999999,3021.2999999999997,6639.299999999999
2019-10-14 07:00:00,19980,63.5,10,7,0,16632,19602,7047.0,3699.0,6669.0
2019-10-14 08:00:00,19980,64.0,10,8,0,17172,19764,6806.700000000001,3998.7000000000007,6590.700000000001
2019-10-14 09:00:00,20304,65.5,10,9,0,16848,21222,7149.6,3693.6,8067.6
2019-10-14 10:00:00,20520,66.6,10,10,0,17766,22734,7589.700000000001,4835.700000000001,9803.7
2019-10-14 11:00:00,21708,70.2,10,11,0,18036,24192,8710.2,5038.200000000001,11194.2
2019-10-14 12:00:00,22086,73.4,10,12,0,18738,25542,8777.7,5429.700000000001,12233.7
2019-10-14 13:00:00,23166,73.2,10,13,0,20034,25434,9614.7,6482.700000000001,11882.7
2019-10-14 14:00:00,24084,73.9,10,14,0,20790,26838,10187.1,6893.1,12941.1
2019-10-14 15:00:00,24516,76.1,10,15,0,21816,27486,10405.8,7705.799999999999,13375.8
2019-10-14 16:00:00,25002,77.4,10,16,0,22680,28620,10392.3,8070.299999999999,14010.3
2019-10-14 17:00:00,25326,77.0,10,17,0,22950,28728,10330.2,7954.200000000001,13732.2
2019-10-14 18:00:00,24786,75.2,10,18,0,21114,27378,9730.8,6058.799999999999,12322.8
2019-10-14 19:00:00,23976,63.7,10,19,0,19548,27000,8953.2,4525.200000000001,11977.2
2019-10-14 20:00:00,21546,61.9,10,20,0,18090,24462,6814.799999999999,3358.7999999999997,9730.8
2019-10-14 21:00:00,19818,57.6,10,21,0,17280,22734,5545.799999999999,3007.7999999999997,8461.8
2019-10-14 22:00:00,18306,55.4,10,22,0,16146,21330,4741.200000000001,2581.2000000000007,7765.200000000001
2019-10-14 23:00:00,16632,52.9,10,23,0,14526,19440,3493.7999999999997,1387.7999999999993,6301.799999999999
