date,netload,tmpf,month,hour,dayofweek,mw2day,mw7day,potential,poten_2,poten_7
2019-11-14 07:00:00,37249.918,27.0,11,7,3,30056.661,30133.401,11787.71494117647,4594.457941176472,4671.197941176473
2019-11-14 08:00:00,36202.712,30.9,11,8,3,30872.682,30121.42,10269.88241176471,4939.85241176471,4188.590411764708
2019-11-14 09:00:00,34955.871,35.1,11,9,3,31543.136,30021.869,9065.495294117638,5652.760294117637,4131.493294117638
2019-11-14 10:00:00,34087.396,37.0,11,10,3,32159.946,29862.71,8338.662,6411.212,4113.975999999999
2019-11-14 11:00:00,33331.961,39.9,11,11,3,32631.874,29657.247,7609.288823529416,6909.201823529413,3934.574823529412
2019-11-14 12:00:00,32422.635,42.1,11,12,3,33000.575,29396.122,6689.042588235294,7266.9825882352925,3662.529588235295
2019-11-14 13:00:00,32025.563,43.0,11,13,3,33300.727,29387.406,6294.284235294115,7569.448235294116,3656.127235294116
2019-11-14 14:00:00,32019.554,44.1,11,14,3,33228.919,29385.172,6181.723705882352,7391.088705882354,3547.3417058823507
2019-11-14 15:00:00,32658.491,44.1,11,15,3,33369.257,29585.919,6427.424529411761,7138.190529411757,3354.8525294117608
2019-11-14 16:00:00,34008.62,43.0,11,16,3,34621.803,30735.263,6784.61382352942,7397.796823529417,3511.2568235294166
2019-11-14 17:00:00,35999.257,42.1,11,17,3,36812.354,32015.671,7158.1645294117625,7971.261529411764,3174.578529411763
2019-11-14 18:00:00,36044.724,41.0,11,18,3,37001.924,31782.89,7121.768294117643,8078.96829411764,2859.93429411764
2019-11-14 19:00:00,35633.047,41.0,11,19,3,36704.563,31199.458,7271.523352941174,8343.039352941178,2837.9343529411744
2019-11-14 20:00:00,34812.947,39.9,11,20,3,36015.029,30372.757,7234.763705882349,8436.845705882351,2794.5737058823506
2019-11-14 21:00:00,33331.634,39.9,11,21,3,34700.991,28996.569,6821.312411764702,8190.669411764706,2486.2474117647034
2019-11-14 22:00:00,31111.635,39.0,11,22,3,32798.473,27252.799,5954.231529411758,7641.069529411758,2095.3955294117586
2019-11-14 23:00:00,29319.638,37.9,11,23,3,31120.827,25688.018,5512.685294117648,7313.87429411765,1881.0652941176488
2019-11-15 00:00:00,28178.972,37.0,11,0,4,30034.356,24660.584,5382.335588235299,7237.719588235297,1863.9475882352965
2019-11-15 01:00:00,27635.961,35.1,11,1,4,29728.546,24203.225,5539.864941176471,7632.44994117647,2107.12894117647
2019-11-15 02:00:00,27438.314,35.1,11,2,4,29622.273,24115.108,5695.192352941176,7879.151352941179,2371.9863529411778
2019-11-15 03:00:00,27676.274,36.0,11,3,4,29970.398,24406.45,5996.025235294121,8290.14923529412,2726.20123529412
2019-11-15 04:00:00,28576.725,35.1,11,4,4,30967.839,25419.587,6549.708470588237,8940.822470588239,3392.570470588238
2019-11-15 05:00:00,30731.103,34.0,11,5,4,33295.466,27730.083,7744.235470588232,10308.598470588233,4743.215470588231
2019-11-15 06:00:00,33847.714,33.1,11,6,4,36593.301,30688.037,9431.457411764706,12177.044411764706,6271.7804117647065
2019-11-15 07:00:00,35045.995,33.1,11,7,4,37501.52,31881.638,9583.791941176474,12039.316941176468,6419.434941176471
2019-11-15 08:00:00,34200.409,36.0,11,8,4,36124.397,31490.559,8267.57941176471,10191.567411764709,5557.729411764711
2019-11-15 09:00:00,32625.662,39.0,11,9,4,34725.483,30927.09,6735.286294117639,8835.107294117639,5036.714294117639
2019-11-15 10:00:00,31241.682,44.1,11,10,4,33756.494,30407.587,5492.948,8007.759999999998,4658.852999999999
2019-11-15 11:00:00,30424.561,48.0,11,11,4,33044.591,30013.078,4701.888823529414,7321.918823529413,4290.405823529414
2019-11-15 12:00:00,29544.845,50.0,11,12,4,32504.706,29760.398,3811.252588235297,6771.113588235294,4026.805588235297
2019-11-15 13:00:00,29499.732,51.1,11,13,4,32293.232,29713.19,3768.453235294117,6561.953235294117,3981.911235294116
2019-11-15 14:00:00,29655.629,52.0,11,14,4,32433.73,29915.816,3817.798705882353,6595.899705882352,4077.985705882351
2019-11-15 15:00:00,30146.748,51.1,11,15,4,33243.857,30599.692,3915.681529411759,7012.790529411763,4368.625529411758
2019-11-15 16:00:00,31429.655,50.0,11,16,4,35230.37,32100.15,4205.648823529416,8006.36382352942,4876.143823529419
2019-11-15 17:00:00,33112.31,48.9,11,17,4,37727.338,34165.85,4271.217529411762,8886.245529411768,5324.757529411763
2019-11-15 18:00:00,33180.227,48.0,11,18,4,37941.76,34177.471,4257.27129411764,9018.804294117645,5254.515294117638
2019-11-15 19:00:00,32575.169,46.9,11,19,4,37660.533,33715.044,4213.645352941177,9299.00935294118,5353.520352941177
2019-11-15 20:00:00,31916.218,46.9,11,20,4,36929.352,33108.296,4338.03470588235,9351.168705882348,5530.112705882351
2019-11-15 21:00:00,30805.417,45.0,11,21,4,35503.7,32107.974,4295.095411764705,8993.378411764701,5597.652411764702
2019-11-15 22:00:00,29255.041,43.0,11,22,4,33311.668,30650.356,4097.637529411761,8154.264529411757,5492.952529411759
2019-11-15 23:00:00,27736.769,43.0,11,23,4,31565.372,29310.814,3929.816294117649,7758.419294117648,5503.861294117647
2019-11-16 00:00:00,26527.347,41.0,11,0,5,30222.797,28148.612,3730.710588235299,7426.160588235296,5351.975588235298
2019-11-16 01:00:00,25882.592,39.9,11,1,5,29751.897,27587.267,3786.495941176472,7655.800941176472,5491.170941176471
2019-11-16 02:00:00,25560.262,39.0,11,2,5,29661.488,27439.685,3817.140352941176,7918.366352941179,5696.563352941179
2019-11-16 03:00:00,25608.691,37.9,11,3,5,29911.533,27543.002,3928.4422352941183,8231.284235294119,5862.75323529412
2019-11-16 04:00:00,26065.221,37.0,11,4,5,30809.868,28025.954,4038.20447058824,8782.851470588237,5998.93747058824
2019-11-16 05:00:00,26969.96,37.0,11,5,5,33134.65,29057.1,3983.092470588232,10147.782470588234,6070.232470588231
2019-11-16 06:00:00,28359.419,36.0,11,6,5,36358.42,30387.473,3943.162411764708,11942.163411764705,5971.216411764708
2019-11-16 07:00:00,29456.827,37.0,11,7,5,37249.918,31177.315,3994.6239411764727,11787.71494117647,5715.11194117647
2019-11-16 08:00:00,29910.503,37.9,11,8,5,36202.712,30972.241,3977.67341176471,10269.88241176471,5039.411411764711
2019-11-16 09:00:00,29603.324,39.0,11,9,5,34955.871,30215.833,3712.9482941176393,9065.495294117638,4325.4572941176375
2019-11-16 10:00:00,29180.652,39.9,11,10,5,34087.396,29376.212,3431.917999999998,8338.662,3627.477999999999
2019-11-16 11:00:00,28586.117,39.9,11,11,5,33331.961,28781.363,2863.444823529411,7609.288823529416,3058.690823529414
2019-11-16 12:00:00,28050.959,42.1,11,12,5,32422.635,28162.102,2317.3665882352943,6689.042588235294,2428.5095882352944
2019-11-16 13:00:00,27661.103,43.0,11,13,5,32025.563,27610.926,1929.824235294116,6294.284235294115,1879.6472352941164
2019-11-16 14:00:00,27972.89,44.1,11,14,5,32019.554,27537.858,2135.0597058823514,6181.723705882352,1700.0277058823522
2019-11-16 15:00:00,28782.424,43.0,11,15,5,32658.491,28206.374,2551.357529411758,6427.424529411761,1975.3075294117589
2019-11-16 16:00:00,30498.178,41.0,11,16,5,34008.62,29777.919,3274.171823529417,6784.61382352942,2553.9128235294197
2019-11-16 17:00:00,32593.189,37.9,11,17,5,35999.257,31901.881,3752.096529411763,7158.1645294117625,3060.788529411766
2019-11-16 18:00:00,32930.485,36.0,11,18,5,36044.724,32114.656,4007.529294117641,7121.768294117643,3191.70029411764
2019-11-16 19:00:00,32625.426,36.0,11,19,5,35633.047,31875.816,4263.902352941175,7271.523352941174,3514.2923529411746
2019-11-16 20:00:00,32201.062,36.0,11,20,5,34812.947,31453.083,4622.878705882351,7234.763705882349,3874.899705882348
2019-11-16 21:00:00,31448.285,36.0,11,21,5,33331.634,30591.844,4937.963411764704,6821.312411764702,4081.522411764705
2019-11-16 22:00:00,30209.811,34.0,11,22,5,31111.635,29420.827,5052.407529411761,5954.231529411758,4263.423529411761
2019-11-16 23:00:00,28956.903,33.1,11,23,5,29319.638,28095.33,5149.950294117647,5512.685294117648,4288.37729411765
2019-11-17 00:00:00,27892.382,34.0,11,0,6,28178.972,26985.427,5095.745588235299,5382.335588235299,4188.790588235297
2019-11-17 01:00:00,27278.736,34.0,11,1,6,27635.961,26294.503,5182.639941176472,5539.864941176471,4198.406941176472
2019-11-17 02:00:00,26930.8,33.1,11,2,6,27438.314,25686.879,5187.678352941177,5695.192352941176,3943.7573529411775
2019-11-17 03:00:00,26861.336,32.0,11,3,6,27676.274,25539.284,5181.087235294119,5996.025235294121,3859.035235294119
2019-11-17 04:00:00,27087.756,32.0,11,4,6,28576.725,25657.172,5060.73947058824,6549.708470588237,3630.155470588237
2019-11-17 05:00:00,27705.585,32.0,11,5,6,30731.103,26203.458,4718.717470588232,7744.235470588232,3216.5904705882317
2019-11-17 06:00:00,28706.705,32.0,11,6,6,33847.714,26958.484,4290.448411764708,9431.457411764706,2542.227411764706
2019-11-17 07:00:00,29666.508,32.0,11,7,6,35045.995,27681.327,4204.304941176473,9583.791941176474,2219.1239411764727
2019-11-17 08:00:00,30599.667,34.0,11,8,6,34200.409,28280.34,4666.837411764711,8267.57941176471,2347.5104117647097
2019-11-17 09:00:00,30711.695,35.1,11,9,6,32625.662,27954.317,4821.319294117639,6735.286294117639,2063.941294117638
2019-11-17 10:00:00,30451.883,37.0,11,10,6,31241.682,27325.183,4703.149000000001,5492.948,1576.4490000000003
2019-11-17 11:00:00,30242.931,41.0,11,11,6,30424.561,26969.842,4520.258823529413,4701.888823529414,1247.1698235294134
2019-11-17 12:00:00,30069.277,42.1,11,12,6,29544.845,26469.05,4335.684588235294,3811.252588235297,735.4575882352947
2019-11-17 13:00:00,29975.08,43.0,11,13,6,29499.732,26487.468,4243.801235294119,3768.453235294117,756.1892352941177
2019-11-17 14:00:00,30007.49,44.1,11,14,6,29655.629,26718.093,4169.659705882354,3817.798705882353,880.2627058823527
2019-11-17 15:00:00,30303.795,44.1,11,15,6,30146.748,26840.794,4072.728529411757,3915.681529411759,609.7275294117608
2019-11-17 16:00:00,31639.824,43.0,11,16,6,31429.655,28118.378,4415.817823529418,4205.648823529416,894.3718235294182
2019-11-17 17:00:00,33165.729,42.1,11,17,6,33112.31,30185.81,4324.636529411764,4271.217529411762,1344.717529411766
2019-11-17 18:00:00,33128.569,42.1,11,18,6,33180.227,30378.212,4205.613294117644,4257.27129411764,1455.2562941176402
2019-11-17 19:00:00,32698.549,41.0,11,19,6,32575.169,30020.984,4337.025352941175,4213.645352941177,1659.460352941176
2019-11-17 20:00:00,32054.784,41.0,11,20,6,31916.218,29432.438,4476.600705882349,4338.03470588235,1854.2547058823477
2019-11-17 21:00:00,30633.782,41.0,11,21,6,30805.417,28246.624,4123.460411764703,4295.095411764705,1736.3024117647035
2019-11-17 22:00:00,28842.677,39.9,11,22,6,29255.041,26674.974,3685.2735294117592,4097.637529411761,1517.570529411758
2019-11-17 23:00:00,27227.19,39.9,11,23,6,27736.769,25314.434,3420.2372941176477,3929.816294117649,1507.4812941176497
2019-11-18 00:00:00,26152.762,39.9,11,0,0,26527.347,24303.749,3356.125588235296,3730.710588235299,1507.1125882352972
2019-11-18 01:00:00,25561.191,39.0,11,1,0,25882.592,23858.487,3465.0949411764705,3786.495941176472,1762.3909411764726
2019-11-18 02:00:00,25384.932,39.0,11,2,0,25560.262,23600.925,3641.810352941178,3817.140352941176,1857.8033529411769
2019-11-18 03:00:00,25543.521,39.0,11,3,0,25608.691,23870.492,3863.27223529412,3928.4422352941183,2190.2432352941178
2019-11-18 04:00:00,26456.278,37.0,11,4,0,26065.221,24775.189,4429.261470588237,4038.20447058824,2748.172470588237
2019-11-18 05:00:00,28632.366,39.0,11,5,0,26969.96,26705.264,5645.498470588234,3983.092470588232,3718.396470588232
2019-11-18 06:00:00,31891.853,39.0,11,6,0,28359.419,29681.121,7475.596411764705,3943.162411764708,5264.864411764705
2019-11-18 07:00:00,33276.754,39.0,11,7,0,29456.827,30889.22,7814.550941176472,3994.6239411764727,5427.016941176473
2019-11-18 08:00:00,33432.287,39.9,11,8,0,29910.503,30273.498,7499.457411764706,3977.67341176471,4340.668411764709
2019-11-18 09:00:00,33162.923,37.9,11,9,0,29603.324,29252.326,7272.547294117641,3712.9482941176393,3361.95029411764
2019-11-18 10:00:00,32970.465,39.9,11,10,0,29180.652,28687.84,7221.730999999996,3431.917999999998,2939.106
2019-11-18 11:00:00,32609.821,41.0,11,11,0,28586.117,28302.612,6887.148823529413,2863.444823529411,2579.939823529414
2019-11-18 12:00:00,32066.222,42.1,11,12,0,28050.959,27944.794,6332.629588235297,2317.3665882352943,2211.201588235297
2019-11-18 13:00:00,31728.595,44.1,11,13,0,27661.103,27924.598,5997.316235294118,1929.824235294116,2193.3192352941187
2019-11-18 14:00:00,31246.897,43.0,11,14,0,27972.89,27969.465,5409.066705882353,2135.0597058823514,2131.634705882352
2019-11-18 15:00:00,31569.827,43.0,11,15,0,28782.424,28327.227,5338.76052941176,2551.357529411758,2096.160529411758
2019-11-18 16:00:00,32959.873,44.1,11,16,0,30498.178,29464.739,5735.866823529417,3274.171823529417,2240.732823529419
2019-11-18 17:00:00,34713.453,43.0,11,17,0,32593.189,31492.899,5872.360529411766,3752.096529411763,2651.806529411766
2019-11-18 18:00:00,34619.032,43.0,11,18,0,32930.485,31443.362,5696.07629411764,4007.529294117641,2520.4062941176417
2019-11-18 19:00:00,34048.321,43.0,11,19,0,32625.426,30830.33,5686.797352941179,4263.902352941175,2468.806352941177
2019-11-18 20:00:00,33031.911,44.1,11,20,0,32201.062,29896.822,5453.727705882349,4622.878705882351,2318.6387058823493
2019-11-18 21:00:00,31464.145,43.0,11,21,0,31448.285,28395.171,4953.823411764704,4937.963411764704,1884.8494117647024
2019-11-18 22:00:00,29277.492,43.0,11,22,0,30209.811,26380.37,4120.088529411758,5052.407529411761,1222.9665294117583
2019-11-18 23:00:00,27387.994,43.0,11,23,0,28956.903,24688.913,3581.041294117648,5149.950294117647,881.960294117649
2019-11-19 00:00:00,26109.046,42.1,11,0,1,27892.382,23400.853,3312.409588235296,5095.745588235299,604.2165882352965
2019-11-19 01:00:00,25300.766,42.1,11,1,1,27278.736,22612.033,3204.669941176471,5182.639941176472,515.936941176471
2019-11-19 02:00:00,24965.702,42.1,11,2,1,26930.8,22341.046,3222.5803529411787,5187.678352941177,597.924352941176
2019-11-19 03:00:00,25043.305,42.1,11,3,1,26861.336,22331.993,3363.05623529412,5181.087235294119,651.744235294118
2019-11-19 04:00:00,25812.203,42.1,11,4,1,27087.756,22987.882,3785.18647058824,5060.73947058824,960.86547058824
2019-11-19 05:00:00,28026.424,42.1,11,5,1,27705.585,24974.562,5039.556470588232,4718.717470588232,1987.6944705882345
2019-11-19 06:00:00,31185.744,41.0,11,6,1,28706.705,28042.25,6769.487411764705,4290.448411764708,3625.993411764706
2019-11-19 07:00:00,32351.47,39.9,11,7,1,29666.508,30056.661,6889.266941176473,4204.304941176473,4594.457941176472
2019-11-19 08:00:00,32019.363,41.0,11,8,1,30599.667,30872.682,6086.533411764711,4666.837411764711,4939.85241176471
2019-11-19 09:00:00,31056.689,43.0,11,9,1,30711.695,31543.136,5166.313294117637,4821.319294117639,5652.760294117637
2019-11-19 10:00:00,30481.406,43.0,11,10,1,30451.883,32159.946,4732.671999999999,4703.149000000001,6411.212
2019-11-19 11:00:00,29780.005,44.1,11,11,1,30242.931,32631.874,4057.332823529414,4520.258823529413,6909.201823529413
2019-11-19 12:00:00,29395.091,46.0,11,12,1,30069.277,33000.575,3661.498588235296,4335.684588235294,7266.9825882352925
2019-11-19 13:00:00,29271.057,48.0,11,13,1,29975.08,33300.727,3539.7782352941176,4243.801235294119,7569.448235294116
2019-11-19 14:00:00,29504.835,51.1,11,14,1,30007.49,33228.919,3667.004705882351,4169.659705882354,7391.088705882354
2019-11-19 15:00:00,30036.076,51.1,11,15,1,30303.795,33369.257,3805.00952941176,4072.728529411757,7138.190529411757
2019-11-19 16:00:00,31460.388,51.1,11,16,1,31639.824,34621.803,4236.381823529417,4415.817823529418,7397.796823529417
2019-11-19 17:00:00,33458.209,48.9,11,17,1,33165.729,36812.354,4617.116529411767,4324.636529411764,7971.261529411764
2019-11-19 18:00:00,33428.567,46.0,11,18,1,33128.569,37001.924,4505.611294117643,4205.613294117644,8078.96829411764
2019-11-19 19:00:00,32954.929,48.9,11,19,1,32698.549,36704.563,4593.405352941172,4337.025352941175,8343.039352941178
2019-11-19 20:00:00,32092.659,46.9,11,20,1,32054.784,36015.029,4514.475705882349,4476.600705882349,8436.845705882351
2019-11-19 21:00:00,30744.781,45.0,11,21,1,30633.782,34700.991,4234.459411764703,4123.460411764703,8190.669411764706
2019-11-19 22:00:00,28576.482,45.0,11,22,1,28842.677,32798.473,3419.0785294117595,3685.2735294117592,7641.069529411758
2019-11-19 23:00:00,26748.05,46.0,11,23,1,27227.19,31120.827,2941.097294117648,3420.2372941176477,7313.87429411765
2019-11-20 00:00:00,25446.496,46.0,11,0,2,26152.762,30034.356,2649.8595882352965,3356.125588235296,7237.719588235297
2019-11-20 01:00:00,24781.817,44.1,11,1,2,25561.191,29728.546,2685.7209411764707,3465.0949411764705,7632.44994117647
2019-11-20 02:00:00,24477.506,43.0,11,2,2,25384.932,29622.273,2734.384352941179,3641.810352941178,7879.151352941179
2019-11-20 03:00:00,24579.417,43.0,11,3,2,25543.521,29970.398,2899.1682352941207,3863.27223529412,8290.14923529412
2019-11-20 04:00:00,25433.845,43.0,11,4,2,26456.278,30967.839,3406.82847058824,4429.261470588237,8940.822470588239
2019-11-20 05:00:00,27538.923,42.1,11,5,2,28632.366,33295.466,4552.055470588231,5645.498470588234,10308.598470588233
2019-11-20 06:00:00,30713.712,42.1,11,6,2,31891.853,36593.301,6297.455411764706,7475.596411764705,12177.044411764706
2019-11-20 07:00:00,32293.901,42.1,11,7,2,33276.754,37501.52,6831.697941176473,7814.550941176472,12039.316941176468
2019-11-20 08:00:00,32190.75,43.0,11,8,2,33432.287,36124.397,6257.92041176471,7499.457411764706,10191.567411764709
2019-11-20 09:00:00,31659.092,44.1,11,9,2,33162.923,34725.483,5768.716294117639,7272.547294117641,8835.107294117639
2019-11-20 10:00:00,31034.941,44.1,11,10,2,32970.465,33756.494,5286.206999999999,7221.730999999996,8007.759999999998
2019-11-20 11:00:00,30441.128,45.0,11,11,2,32609.821,33044.591,4718.4558235294135,6887.148823529413,7321.918823529413
2019-11-20 12:00:00,29953.512,46.9,11,12,2,32066.222,32504.706,4219.919588235294,6332.629588235297,6771.113588235294
2019-11-20 13:00:00,30047.028,48.9,11,13,2,31728.595,32293.232,4315.749235294115,5997.316235294118,6561.953235294117
2019-11-20 14:00:00,30301.824,51.1,11,14,2,31246.897,32433.73,4463.9937058823525,5409.066705882353,6595.899705882352
2019-11-20 15:00:00,30949.393,52.0,11,15,2,31569.827,33243.857,4718.326529411759,5338.76052941176,7012.790529411763
2019-11-20 16:00:00,32381.773,50.0,11,16,2,32959.873,35230.37,5157.766823529419,5735.866823529417,8006.36382352942
2019-11-20 17:00:00,34092.404,48.9,11,17,2,34713.453,37727.338,5251.311529411767,5872.360529411766,8886.245529411768
2019-11-20 18:00:00,34021.53,46.9,11,18,2,34619.032,37941.76,5098.57429411764,5696.07629411764,9018.804294117645
2019-11-20 19:00:00,33495.176,46.9,11,19,2,34048.321,37660.533,5133.652352941175,5686.797352941179,9299.00935294118
2019-11-20 20:00:00,32658.704,46.9,11,20,2,33031.911,36929.352,5080.520705882351,5453.727705882349,9351.168705882348
2019-11-20 21:00:00,31250.154,46.0,11,21,2,31464.145,35503.7,4739.832411764703,4953.823411764704,8993.378411764701
2019-11-20 22:00:00,29182.679,46.0,11,22,2,29277.492,33311.668,4025.27552941176,4120.088529411758,8154.264529411757
2019-11-20 23:00:00,27445.724,46.0,11,23,2,27387.994,31565.372,3638.771294117647,3581.041294117648,7758.419294117648
2019-11-21 00:00:00,26212.316,46.9,11,0,3,26109.046,30222.797,3415.6795882352963,3312.409588235296,7426.160588235296
2019-11-21 01:00:00,25490.112,45.0,11,1,3,25300.766,29751.897,3394.015941176473,3204.669941176471,7655.800941176472
2019-11-21 02:00:00,25290.842,45.0,11,2,3,24965.702,29661.488,3547.720352941178,3222.5803529411787,7918.366352941179
2019-11-21 03:00:00,25447.834,44.1,11,3,3,25043.305,29911.533,3767.5852352941183,3363.05623529412,8231.284235294119
2019-11-21 04:00:00,26359.099,42.1,11,4,3,25812.203,30809.868,4332.082470588237,3785.18647058824,8782.851470588237
2019-11-21 05:00:00,28637.515,41.0,11,5,3,28026.424,33134.65,5650.647470588232,5039.556470588232,10147.782470588234
2019-11-21 06:00:00,31918.86,43.0,11,6,3,31185.744,36358.42,7502.603411764707,6769.487411764705,11942.163411764705
2019-11-21 07:00:00,33264.181,39.0,11,7,3,32351.47,37249.918,7801.977941176468,6889.266941176473,11787.71494117647
2019-11-21 08:00:00,32158.353,43.0,11,8,3,32019.363,36202.712,6225.523411764709,6086.533411764711,10269.88241176471
2019-11-21 09:00:00,30630.874,45.0,11,9,3,31056.689,34955.871,4740.498294117639,5166.313294117637,9065.495294117638
2019-11-21 10:00:00,29782.328,46.9,11,10,3,30481.406,34087.396,4033.594000000001,4732.671999999999,8338.662
2019-11-21 11:00:00,29159.343,48.0,11,11,3,29780.005,33331.961,3436.6708235294136,4057.332823529414,7609.288823529416
2019-11-21 12:00:00,28758.255,50.0,11,12,3,29395.091,32422.635,3024.6625882352964,3661.498588235296,6689.042588235294
2019-11-21 13:00:00,28855.652,51.1,11,13,3,29271.057,32025.563,3124.373235294115,3539.7782352941176,6294.284235294115
2019-11-21 14:00:00,29121.599,52.0,11,14,3,29504.835,32019.554,3283.7687058823503,3667.004705882351,6181.723705882352
2019-11-21 15:00:00,29587.905,53.1,11,15,3,30036.076,32658.491,3356.838529411758,3805.00952941176,6427.424529411761
2019-11-21 16:00:00,31183.437,52.0,11,16,3,31460.388,34008.62,3959.4308235294193,4236.381823529417,6784.61382352942
2019-11-21 17:00:00,32991.901,50.0,11,17,3,33458.209,35999.257,4150.808529411763,4617.116529411767,7158.1645294117625
2019-11-21 18:00:00,32912.994,48.9,11,18,3,33428.567,36044.724,3990.03829411764,4505.611294117643,7121.768294117643
2019-11-21 19:00:00,32394.691,48.0,11,19,3,32954.929,35633.047,4033.167352941175,4593.405352941172,7271.523352941174
2019-11-21 20:00:00,31582.7,48.0,11,20,3,32092.659,34812.947,4004.51670588235,4514.475705882349,7234.763705882349
2019-11-21 21:00:00,30096.128,48.0,11,21,3,30744.781,33331.634,3585.8064117647045,4234.459411764703,6821.312411764702
2019-11-21 22:00:00,28026.731,48.0,11,22,3,28576.482,31111.635,2869.3275294117598,3419.0785294117595,5954.231529411758
2019-11-21 23:00:00,26076.539,48.0,11,23,3,26748.05,29319.638,2269.586294117649,2941.097294117648,5512.685294117648
2019-11-22 00:00:00,24618.992,48.9,11,0,4,25446.496,28178.972,1822.355588235296,2649.8595882352965,5382.335588235299
2019-11-22 01:00:00,23938.972,48.9,11,1,4,24781.817,27635.961,1842.875941176473,2685.7209411764707,5539.864941176471
2019-11-22 02:00:00,23580.055,48.9,11,2,4,24477.506,27438.314,1836.9333529411776,2734.384352941179,5695.192352941176
2019-11-22 03:00:00,23521.195,48.9,11,3,4,24579.417,27676.274,1840.946235294119,2899.1682352941207,5996.025235294121
2019-11-22 04:00:00,24253.361,48.0,11,4,4,25433.845,28576.725,2226.34447058824,3406.82847058824,6549.708470588237
2019-11-22 05:00:00,26118.432,48.0,11,5,4,27538.923,30731.103,3131.564470588233,4552.055470588231,7744.235470588232
2019-11-22 06:00:00,29173.423,48.0,11,6,4,30713.712,33847.714,4757.166411764705,6297.455411764706,9431.457411764706
2019-11-22 07:00:00,30609.211,48.0,11,7,4,32293.901,35045.995,5147.007941176471,6831.697941176473,9583.791941176474
2019-11-22 08:00:00,30617.887,48.9,11,8,4,32190.75,34200.409,4685.057411764708,6257.92041176471,8267.57941176471
2019-11-22 09:00:00,30617.698,52.0,11,9,4,31659.092,32625.662,4727.322294117639,5768.716294117639,6735.286294117639
2019-11-22 10:00:00,31073.437,52.0,11,10,4,31034.941,31241.682,5324.703000000001,5286.206999999999,5492.948
2019-11-22 11:00:00,31276.202,54.0,11,11,4,30441.128,30424.561,5553.529823529414,4718.4558235294135,4701.888823529414
2019-11-22 12:00:00,31119.868,52.0,11,12,4,29953.512,29544.845,5386.275588235294,4219.919588235294,3811.252588235297
2019-11-22 13:00:00,31221.024,50.0,11,13,4,30047.028,29499.732,5489.745235294118,4315.749235294115,3768.453235294117
2019-11-22 14:00:00,30841.562,51.1,11,14,4,30301.824,29655.629,5003.731705882354,4463.9937058823525,3817.798705882353
2019-11-22 15:00:00,30677.252,51.1,11,15,4,30949.393,30146.748,4446.18552941176,4718.326529411759,3915.681529411759
2019-11-22 16:00:00,31657.972,50.0,11,16,4,32381.773,31429.655,4433.965823529419,5157.766823529419,4205.648823529416
2019-11-22 17:00:00,33201.425,48.9,11,17,4,34092.404,33112.31,4360.332529411768,5251.311529411767,4271.217529411762
2019-11-22 18:00:00,33036.811,46.9,11,18,4,34021.53,33180.227,4113.855294117642,5098.57429411764,4257.27129411764
2019-11-22 19:00:00,32390.957,46.0,11,19,4,33495.176,32575.169,4029.4333529411742,5133.652352941175,4213.645352941177
2019-11-22 20:00:00,31778.941,43.0,11,20,4,32658.704,31916.218,4200.757705882348,5080.520705882351,4338.03470588235
2019-11-22 21:00:00,30780.179,42.1,11,21,4,31250.154,30805.417,4269.857411764704,4739.832411764703,4295.095411764705
2019-11-22 22:00:00,29300.001,41.0,11,22,4,29182.679,29255.041,4142.59752941176,4025.27552941176,4097.637529411761
2019-11-22 23:00:00,27844.552,39.0,11,23,4,27445.724,27736.769,4037.599294117648,3638.771294117647,3929.816294117649
2019-11-23 00:00:00,26826.413,37.0,11,0,5,26212.316,26527.347,4029.776588235298,3415.6795882352963,3730.710588235299
2019-11-23 01:00:00,26179.49,37.0,11,1,5,25490.112,25882.592,4083.393941176473,3394.015941176473,3786.495941176472
2019-11-23 02:00:00,25961.376,34.0,11,2,5,25290.842,25560.262,4218.254352941178,3547.720352941178,3817.140352941176
2019-11-23 03:00:00,26061.364,33.1,11,3,5,25447.834,25608.691,4381.115235294121,3767.5852352941183,3928.4422352941183
2019-11-23 04:00:00,26584.373,32.0,11,4,5,26359.099,26065.221,4557.356470588238,4332.082470588237,4038.20447058824
2019-11-23 05:00:00,27632.654,32.0,11,5,5,28637.515,26969.96,4645.786470588231,5650.647470588232,3983.092470588232
2019-11-23 06:00:00,29087.216,34.0,11,6,5,31918.86,28359.419,4670.959411764707,7502.603411764707,3943.162411764708
2019-11-23 07:00:00,30299.601,33.1,11,7,5,33264.181,29456.827,4837.39794117647,7801.977941176468,3994.6239411764727
2019-11-23 08:00:00,30605.088,34.0,11,8,5,32158.353,29910.503,4672.258411764709,6225.523411764709,3977.67341176471
2019-11-23 09:00:00,29998.925,37.0,11,9,5,30630.874,29603.324,4108.549294117638,4740.498294117639,3712.9482941176393
2019-11-23 10:00:00,29325.878,39.9,11,10,5,29782.328,29180.652,3577.144,4033.594000000001,3431.917999999998
2019-11-23 11:00:00,28901.096,39.9,11,11,5,29159.343,28586.117,3178.423823529414,3436.6708235294136,2863.444823529411
2019-11-23 12:00:00,28655.41,42.1,11,12,5,28758.255,28050.959,2921.8175882352957,3024.6625882352964,2317.3665882352943
2019-11-23 13:00:00,28564.588,43.0,11,13,5,28855.652,27661.103,2833.3092352941167,3124.373235294115,1929.824235294116
2019-11-23 14:00:00,28796.463,43.0,11,14,5,29121.599,27972.89,2958.632705882352,3283.7687058823503,2135.0597058823514
