ept,tmpf,month,hour,dayofweek,mw2day,mw7day
2019-02-28 02:00:00,28.9,2,2,3,47273.951,43609.343
2019-02-28 03:00:00,28.9,2,3,3,47398.153,43621.746
2019-02-28 04:00:00,28.9,2,4,3,48430.359,44445.008
2019-02-28 05:00:00,28.9,2,5,3,50763.458,46688.61
2019-02-28 06:00:00,28.0,2,6,3,54778.287,50385.946
2019-02-28 07:00:00,28.0,2,7,3,57029.902,52802.901
2019-02-28 08:00:00,27.0,2,8,3,56693.726,52852.152
2019-02-28 09:00:00,28.0,2,9,3,55668.868,52116.444
2019-02-28 10:00:00,30.0,2,10,3,54633.319,51377.682
2019-02-28 11:00:00,32.0,2,11,3,53632.995,50393.122
2019-02-28 12:00:00,33.1,2,12,3,52689.105,49574.087
2019-02-28 13:00:00,34.0,2,13,3,52055.295,48876.882
2019-02-28 14:00:00,35.1,2,14,3,51406.418,48166.208
2019-02-28 15:00:00,35.1,2,15,3,50713.681,47722.86
2019-02-28 16:00:00,36.0,2,16,3,50766.052,48158.515
2019-02-28 17:00:00,36.0,2,17,3,51770.965,49186.961
2019-02-28 18:00:00,35.1,2,18,3,54058.889,51349.8
2019-02-28 19:00:00,34.0,2,19,3,55211.955,51968.813
2019-02-28 20:00:00,28.0,2,20,3,54971.103,51504.424
2019-02-28 21:00:00,28.0,2,21,3,53701.009,50170.336
2019-02-28 22:00:00,28.0,2,22,3,51507.021,48056.087
2019-02-28 23:00:00,28.0,2,23,3,49385.567,45914.769
2019-03-01 00:00:00,28.9,3,0,4,47733.373,44092.673
2019-03-01 01:00:00,28.0,3,1,4,46965.515,43407.023
2019-03-01 02:00:00,28.0,3,2,4,46706.837,43130.759
2019-03-01 03:00:00,28.0,3,3,4,46910.058,43109.591
2019-03-01 04:00:00,28.0,3,4,4,47764.424,44070.065
2019-03-01 05:00:00,28.9,3,5,4,49961.605,46241.597
2019-03-01 06:00:00,28.0,3,6,4,53742.15,50094.838
2019-03-01 07:00:00,28.0,3,7,4,56011.69,52636.988
2019-03-01 08:00:00,27.0,3,8,4,55618.859,53066.963
2019-03-01 09:00:00,28.9,3,9,4,54718.631,52710.7
2019-03-01 10:00:00,30.9,3,10,4,53661.781,52196.942
2019-03-01 11:00:00,33.1,3,11,4,52634.642,51479.168
2019-03-01 12:00:00,36.0,3,12,4,51786.412,50794.918
2019-03-01 13:00:00,37.9,3,13,4,50966.313,50043.632
2019-03-01 14:00:00,39.0,3,14,4,49965.131,49520.747
2019-03-01 15:00:00,41.0,3,15,4,49343.21,48898.931
2019-03-01 16:00:00,42.1,3,16,4,49542.004,48998.269
2019-03-01 17:00:00,42.1,3,17,4,50486.782,49453.199
2019-03-01 18:00:00,41.0,3,18,4,52241.225,51123.895
2019-03-01 19:00:00,39.9,3,19,4,52901.854,51464.54
2019-03-01 20:00:00,39.0,3,20,4,52327.84,50980.738
2019-03-01 21:00:00,37.9,3,21,4,51107.531,49798.138
2019-03-01 22:00:00,34.0,3,22,4,49115.291,48051.392
2019-03-01 23:00:00,34.0,3,23,4,46785.096,45843.254
2019-03-02 00:00:00,33.1,3,0,5,45348.89,44041.068
2019-03-02 01:00:00,30.9,3,1,5,44570.969,42884.21
2019-03-02 02:00:00,28.9,3,2,5,44341.089,42222.815
2019-03-02 03:00:00,27.0,3,3,5,44479.31,41945.722
2019-03-02 04:00:00,27.0,3,4,5,45353.387,42177.812
2019-03-02 05:00:00,25.0,3,5,5,47705.942,42916.09
2019-03-02 06:00:00,25.0,3,6,5,51678.131,44382.201
2019-03-02 07:00:00,27.0,3,7,5,54091.646,45804.608
2019-03-02 08:00:00,28.9,3,8,5,54314.952,47037.827
2019-03-02 09:00:00,30.0,3,9,5,53830.144,48229.205
2019-03-02 10:00:00,32.0,3,10,5,53359.979,48726.428
2019-03-02 11:00:00,34.0,3,11,5,52527.702,48655.801
2019-03-02 12:00:00,37.0,3,12,5,51697.692,48185.688
2019-03-02 13:00:00,39.0,3,13,5,51193.913,47241.82
2019-03-02 14:00:00,39.0,3,14,5,50679.202,46477.792
2019-03-02 15:00:00,39.9,3,15,5,50422.779,46018.188
2019-03-02 16:00:00,39.9,3,16,5,50853.555,45942.086
2019-03-02 17:00:00,39.0,3,17,5,51869.375,46686.675
2019-03-02 18:00:00,37.9,3,18,5,53567.084,47839.511
2019-03-02 19:00:00,37.0,3,19,5,54433.616,47752.336
2019-03-02 20:00:00,36.0,3,20,5,54297.474,46981.283
2019-03-02 21:00:00,35.1,3,21,5,52981.355,45919.778
2019-03-02 22:00:00,34.0,3,22,5,50755.677,44240.505
2019-03-02 23:00:00,34.0,3,23,5,48222.304,42184.828
2019-03-03 00:00:00,34.0,3,0,6,46654.785,40411.522
2019-03-03 01:00:00,33.1,3,1,6,45691.874,39212.516
2019-03-03 02:00:00,33.1,3,2,6,45202.593,38310.566
2019-03-03 03:00:00,32.0,3,3,6,45151.131,37988.447
2019-03-03 04:00:00,32.0,3,4,6,45929.658,37770.259
2019-03-03 05:00:00,32.0,3,5,6,47867.112,38355.352
2019-03-03 06:00:00,32.0,3,6,6,51584.531,39627.867
2019-03-03 07:00:00,30.9,3,7,6,53649.98,40785.983
2019-03-03 08:00:00,30.9,3,8,6,53972.739,42159.376
2019-03-03 09:00:00,32.0,3,9,6,54113.986,43618.878
2019-03-03 10:00:00,32.0,3,10,6,53504.323,44577.998
2019-03-03 11:00:00,33.1,3,11,6,52898.487,44954.567
2019-03-03 12:00:00,30.9,3,12,6,52112.932,45545.568
2019-03-03 13:00:00,30.9,3,13,6,51537.618,45368.081
2019-03-03 14:00:00,30.0,3,14,6,50862.31,44967.203
2019-03-03 15:00:00,30.9,3,15,6,50309.995,44868.443
2019-03-03 16:00:00,28.9,3,16,6,50277.394,45315.041
2019-03-03 17:00:00,28.9,3,17,6,50575.25,46569.06
2019-03-03 18:00:00,28.9,3,18,6,51851.083,49271.155
2019-03-03 19:00:00,28.0,3,19,6,52322.893,51048.351
2019-03-03 20:00:00,27.0,3,20,6,51722.129,50913.55
2019-03-03 21:00:00,27.0,3,21,6,50554.331,50103.602
2019-03-03 22:00:00,26.1,3,22,6,48761.457,48763.131
2019-03-03 23:00:00,27.0,3,23,6,46662.696,47336.299
2019-03-04 00:00:00,26.1,3,0,0,44813.104,46208.759
2019-03-04 01:00:00,25.0,3,1,0,43877.04,46078.124
2019-03-04 02:00:00,23.0,3,2,0,43437.47,46079.232
2019-03-04 03:00:00,21.0,3,3,0,43160.832,46598.725
2019-03-04 04:00:00,19.9,3,4,0,43166.057,47848.942
2019-03-04 05:00:00,18.0,3,5,0,43990.105,50461.483
2019-03-04 06:00:00,14.0,3,6,0,45498.924,54450.816
2019-03-04 07:00:00,12.9,3,7,0,46890.077,57108.123
2019-03-04 08:00:00,12.9,3,8,0,48142.616,56938.119
2019-03-04 09:00:00,14.0,3,9,0,49053.641,56196.35
2019-03-04 10:00:00,16.0,3,10,0,49262.841,55753.736
2019-03-04 11:00:00,18.0,3,11,0,48702.001,54830.037
2019-03-04 12:00:00,18.0,3,12,0,47846.851,54080.263
2019-03-04 13:00:00,19.0,3,13,0,46830.616,53146.301
2019-03-04 14:00:00,19.9,3,14,0,45931.458,52071.139
2019-03-04 15:00:00,19.9,3,15,0,45623.603,51334.021
2019-03-04 16:00:00,19.9,3,16,0,45971.1,51154.29
2019-03-04 17:00:00,19.0,3,17,0,46651.547,52210.28
2019-03-04 18:00:00,17.1,3,18,0,48096.578,54811.83
2019-03-04 19:00:00,15.1,3,19,0,48741.902,56163.33
2019-03-04 20:00:00,15.1,3,20,0,48370.669,55720.808
2019-03-04 21:00:00,12.0,3,21,0,47319.53,54320.985
2019-03-04 22:00:00,10.9,3,22,0,45981.345,52160.066
2019-03-04 23:00:00,10.0,3,23,0,44321.994,49887.32
2019-03-05 00:00:00,8.1,3,0,1,42926.951,48319.138
2019-03-05 01:00:00,8.1,3,1,1,41892.242,47584.809
2019-03-05 02:00:00,8.1,3,2,1,41536.217,47273.951
2019-03-05 03:00:00,8.1,3,3,1,41291.531,47398.153
2019-03-05 04:00:00,8.1,3,4,1,41545.637,48430.359
2019-03-05 05:00:00,8.1,3,5,1,42281.835,50763.458
2019-03-05 06:00:00,8.1,3,6,1,43448.42,54778.287
2019-03-05 07:00:00,8.1,3,7,1,44553.798,57029.902
2019-03-05 08:00:00,9.0,3,8,1,46074.372,56693.726
2019-03-05 09:00:00,12.0,3,9,1,47339.61,55668.868
2019-03-05 10:00:00,14.0,3,10,1,48080.717,54633.319
2019-03-05 11:00:00,14.0,3,11,1,48379.963,53632.995
2019-03-05 12:00:00,16.0,3,12,1,48833.384,52689.105
2019-03-05 13:00:00,19.0,3,13,1,49243.444,52055.295
2019-03-05 14:00:00,19.0,3,14,1,49281.007,51406.418
2019-03-05 15:00:00,19.0,3,15,1,49405.327,50713.681
2019-03-05 16:00:00,18.0,3,16,1,50174.273,50766.052
2019-03-05 17:00:00,19.0,3,17,1,51137.68,51770.965
2019-03-05 18:00:00,18.0,3,18,1,52769.693,54058.889
2019-03-05 19:00:00,16.0,3,19,1,54076.66,55211.955
2019-03-05 20:00:00,15.1,3,20,1,53774.277,54971.103
2019-03-05 21:00:00,15.1,3,21,1,52624.607,53701.009
2019-03-05 22:00:00,15.1,3,22,1,50859.746,51507.021
2019-03-05 23:00:00,15.1,3,23,1,49376.421,49385.567
2019-03-06 00:00:00,14.0,3,0,2,48320.724,47733.373
2019-03-06 01:00:00,14.0,3,1,2,48040.814,46965.515
2019-03-06 02:00:00,12.9,3,2,2,48007.385,46706.837
2019-03-06 03:00:00,15.1,3,3,2,48550.794,46910.058
2019-03-06 04:00:00,14.0,3,4,2,49863.341,47764.424
2019-03-06 05:00:00,12.9,3,5,2,52395.354,49961.605
2019-03-06 06:00:00,12.0,3,6,2,56433.151,53742.15
2019-03-06 07:00:00,12.0,3,7,2,58939.99,56011.69
2019-03-06 08:00:00,12.0,3,8,2,59593.711,55618.859
2019-03-06 09:00:00,14.0,3,9,2,59274.277,54718.631
2019-03-06 10:00:00,16.0,3,10,2,58834.553,53661.781
2019-03-06 11:00:00,18.0,3,11,2,58382.913,52634.642
2019-03-06 12:00:00,18.0,3,12,2,57804.685,51786.412
2019-03-06 13:00:00,19.0,3,13,2,57453.077,50966.313
2019-03-06 14:00:00,19.9,3,14,2,56726.567,49965.131
2019-03-06 15:00:00,21.0,3,15,2,56192.41,49343.21
2019-03-06 16:00:00,21.9,3,16,2,56409.552,49542.004
2019-03-06 17:00:00,23.0,3,17,2,57455.08,50486.782
2019-03-06 18:00:00,23.0,3,18,2,59948.609,52241.225
2019-03-06 19:00:00,21.9,3,19,2,61792.278,52901.854
2019-03-06 20:00:00,21.0,3,20,2,61581.405,52327.84
2019-03-06 21:00:00,21.9,3,21,2,60267.279,51107.531
2019-03-06 22:00:00,23.0,3,22,2,58172.379,49115.291
2019-03-06 23:00:00,23.0,3,23,2,56174.631,46785.096
2019-03-07 00:00:00,24.1,3,0,3,54855.13,45348.89
2019-03-07 01:00:00,24.1,3,1,3,54367.319,44570.969
2019-03-07 02:00:00,23.0,3,2,3,53974.682,44341.089
2019-03-07 03:00:00,21.9,3,3,3,54177.7,44479.31
2019-03-07 04:00:00,21.9,3,4,3,55100.261,45353.387
2019-03-07 05:00:00,21.9,3,5,3,57443.763,47705.942
2019-03-07 06:00:00,21.0,3,6,3,61257.596,51678.131
2019-03-07 07:00:00,19.0,3,7,3,63244.654,54091.646
2019-03-07 08:00:00,21.9,3,8,3,62557.581,54314.952
2019-03-07 09:00:00,25.0,3,9,3,61611.948,53830.144
2019-03-07 10:00:00,27.0,3,10,3,60808.643,53359.979
2019-03-07 11:00:00,28.9,3,11,3,59837.063,52527.702
2019-03-07 12:00:00,30.0,3,12,3,58829.664,51697.692
2019-03-07 13:00:00,30.9,3,13,3,58007.616,51193.913
2019-03-07 14:00:00,32.0,3,14,3,57284.791,50679.202
2019-03-07 15:00:00,32.0,3,15,3,56874.367,50422.779
2019-03-07 16:00:00,30.9,3,16,3,57270.044,50853.555
2019-03-07 17:00:00,30.9,3,17,3,58420.239,51869.375
2019-03-07 18:00:00,30.0,3,18,3,60690.441,53567.084
2019-03-07 19:00:00,30.0,3,19,3,62296.661,54433.616
2019-03-07 20:00:00,30.0,3,20,3,61955.674,54297.474
2019-03-07 21:00:00,28.9,3,21,3,60670.512,52981.355
2019-03-07 22:00:00,28.9,3,22,3,58576.862,50755.677
2019-03-07 23:00:00,28.9,3,23,3,56413.787,48222.304
2019-03-08 00:00:00,28.0,3,0,4,54976.376,46654.785
2019-03-08 01:00:00,26.1,3,1,4,54215.326,45691.874
2019-03-08 02:00:00,26.1,3,2,4,53924.821,45202.593
2019-03-08 03:00:00,27.0,3,3,4,54159.625,45151.131
2019-03-08 04:00:00,26.1,3,4,4,55160.601,45929.658
2019-03-08 05:00:00,27.0,3,5,4,57485.889,47867.112
2019-03-08 06:00:00,28.0,3,6,4,60984.245,51584.531
2019-03-08 07:00:00,28.0,3,7,4,62627.344,53649.98
2019-03-08 08:00:00,28.9,3,8,4,62206.115,53972.739
2019-03-08 09:00:00,30.0,3,9,4,61408.902,54113.986
2019-03-08 10:00:00,30.9,3,10,4,60468.746,53504.323
2019-03-08 11:00:00,33.1,3,11,4,59577.241,52898.487
2019-03-08 12:00:00,34.0,3,12,4,58417.443,52112.932
2019-03-08 13:00:00,35.1,3,13,4,57462.85,51537.618
2019-03-08 14:00:00,37.0,3,14,4,56685.289,50862.31
2019-03-08 15:00:00,37.9,3,15,4,55600.148,50309.995
2019-03-08 16:00:00,37.9,3,16,4,55627.17,50277.394
2019-03-08 17:00:00,41.0,3,17,4,56308.557,50575.25
2019-03-08 18:00:00,39.0,3,18,4,58525.028,51851.083
2019-03-08 19:00:00,36.0,3,19,4,60031.066,52322.893
2019-03-08 20:00:00,33.1,3,20,4,59569.245,51722.129
2019-03-08 21:00:00,30.9,3,21,4,58362.144,50554.331
2019-03-08 22:00:00,28.9,3,22,4,56108.021,48761.457
2019-03-08 23:00:00,28.0,3,23,4,53851.169,46662.696
2019-03-09 00:00:00,26.1,3,0,5,52120.615,44813.104
2019-03-09 01:00:00,24.1,3,1,5,51330.758,43877.04
2019-03-09 02:00:00,25.0,3,2,5,50764.444,43437.47
2019-03-09 03:00:00,23.0,3,3,5,51101.415,43160.832
2019-03-09 04:00:00,25.0,3,4,5,51911.392,43166.057
2019-03-09 05:00:00,30.0,3,5,5,54111.181,43990.105
2019-03-09 06:00:00,30.0,3,6,5,57781.21,45498.924
2019-03-09 07:00:00,30.9,3,7,5,59535.714,46890.077
2019-03-09 08:00:00,30.9,3,8,5,58953.991,48142.616
2019-03-09 09:00:00,32.0,3,9,5,57954.812,49053.641
2019-03-09 10:00:00,33.1,3,10,5,57043.824,49262.841
2019-03-09 11:00:00,36.0,3,11,5,55933.339,48702.001
2019-03-09 12:00:00,39.9,3,12,5,54915.122,47846.851
2019-03-09 13:00:00,42.1,3,13,5,54013.826,46830.616
2019-03-09 14:00:00,45.0,3,14,5,53343.529,45931.458
2019-03-09 15:00:00,48.0,3,15,5,52992.517,45623.603
2019-03-09 16:00:00,48.9,3,16,5,53215.628,45971.1
2019-03-09 17:00:00,48.9,3,17,5,53933.328,46651.547
2019-03-09 18:00:00,46.9,3,18,5,55681.751,48096.578
2019-03-09 19:00:00,46.9,3,19,5,56656.949,48741.902
2019-03-09 20:00:00,48.0,3,20,5,56285.028,48370.669
2019-03-09 21:00:00,48.0,3,21,5,54957.082,47319.53
2019-03-09 22:00:00,48.9,3,22,5,52757.051,45981.345
2019-03-09 23:00:00,48.9,3,23,5,50436.192,44321.994
2019-03-10 00:00:00,52.0,3,0,6,50100.466,42926.951
2019-03-10 01:00:00,53.1,3,1,6,49429.912,41892.242
2019-03-10 03:00:00,54.0,3,3,6,48879.875,41536.217
2019-03-10 04:00:00,57.9,3,4,6,49105.426,41291.531
2019-03-10 05:00:00,55.9,3,5,6,50058.836,41545.637
2019-03-10 06:00:00,53.1,3,6,6,51923.859,42281.835
2019-03-10 07:00:00,52.0,3,7,6,55156.272,43448.42
2019-03-10 08:00:00,48.9,3,8,6,57154.576,44553.798
2019-03-10 09:00:00,44.1,3,9,6,57582.38,46074.372
2019-03-10 10:00:00,44.1,3,10,6,57012.45,47339.61
2019-03-10 11:00:00,44.1,3,11,6,56693.137,48080.717
2019-03-10 12:00:00,45.0,3,12,6,56121.464,48379.963
2019-03-10 13:00:00,45.0,3,13,6,55517.098,48833.384
2019-03-10 14:00:00,46.0,3,14,6,54789.75,49243.444
2019-03-10 15:00:00,46.9,3,15,6,54015.156,49281.007
2019-03-10 16:00:00,46.9,3,16,6,53264.27,49405.327
2019-03-10 17:00:00,46.0,3,17,6,53062.114,50174.273
2019-03-10 18:00:00,45.0,3,18,6,53270.824,51137.68
2019-03-10 19:00:00,44.1,3,19,6,54470.289,52769.693
2019-03-10 20:00:00,42.1,3,20,6,55176.261,54076.66
2019-03-10 21:00:00,41.0,3,21,6,54226.315,53774.277
2019-03-10 22:00:00,39.9,3,22,6,53344.654,52624.607
2019-03-10 23:00:00,39.0,3,23,6,51423.429,50859.746
2019-03-11 00:00:00,37.9,3,0,0,49509.875,49376.421
2019-03-11 01:00:00,37.9,3,1,0,46104.357,48320.724
2019-03-11 02:00:00,37.0,3,2,0,44954.273,48040.814
2019-03-11 03:00:00,37.0,3,3,0,44486.192,48007.385
2019-03-11 04:00:00,36.0,3,4,0,44336.938,48550.794
2019-03-11 05:00:00,37.0,3,5,0,44605.835,49863.341
2019-03-11 06:00:00,35.1,3,6,0,45385.776,52395.354
2019-03-11 07:00:00,34.0,3,7,0,46789.87,56433.151
2019-03-11 08:00:00,34.0,3,8,0,47972.871,58939.99
2019-03-11 09:00:00,35.1,3,9,0,48875.849,59593.711
2019-03-11 10:00:00,37.0,3,10,0,49331.552,59274.277
2019-03-11 11:00:00,41.0,3,11,0,49081.242,58834.553
2019-03-11 12:00:00,42.1,3,12,0,48128.615,58382.913
2019-03-11 13:00:00,44.1,3,13,0,47422.763,57804.685
2019-03-11 14:00:00,46.0,3,14,0,46750.606,57453.077
2019-03-11 15:00:00,46.0,3,15,0,46311.332,56726.567
2019-03-11 16:00:00,45.0,3,16,0,46389.148,56192.41
2019-03-11 17:00:00,45.0,3,17,0,46834.0,56409.552
2019-03-11 18:00:00,45.0,3,18,0,47483.891,57455.08
2019-03-11 19:00:00,44.1,3,19,0,48555.013,59948.609
2019-03-11 20:00:00,39.9,3,20,0,48583.529,61792.278
2019-03-11 21:00:00,37.9,3,21,0,47751.795,61581.405
2019-03-11 22:00:00,36.0,3,22,0,46319.144,60267.279
2019-03-11 23:00:00,36.0,3,23,0,44428.322,58172.379
2019-03-12 00:00:00,35.1,3,0,1,42200.716,56174.631
2019-03-12 01:00:00,33.1,3,1,1,40535.371,54855.13
2019-03-12 02:00:00,32.0,3,2,1,39538.147,54367.319
2019-03-12 03:00:00,30.0,3,3,1,38998.13,53974.682
2019-03-12 04:00:00,28.9,3,4,1,38817.923,54177.7
2019-03-12 05:00:00,28.9,3,5,1,39000.754,55100.261
2019-03-12 06:00:00,28.0,3,6,1,39700.984,57443.763
2019-03-12 07:00:00,27.0,3,7,1,40984.548,61257.596
2019-03-12 08:00:00,27.0,3,8,1,42068.08,63244.654
2019-03-12 09:00:00,28.9,3,9,1,43117.96,62557.581
2019-03-12 10:00:00,32.0,3,10,1,43671.442,61611.948
2019-03-12 11:00:00,35.1,3,11,1,44045.068,60808.643
2019-03-12 12:00:00,37.9,3,12,1,44011.557,59837.063
2019-03-12 13:00:00,39.0,3,13,1,43587.19,58829.664
2019-03-12 14:00:00,42.1,3,14,1,43164.173,58007.616
2019-03-12 15:00:00,46.0,3,15,1,42689.709,57284.791
2019-03-12 16:00:00,46.0,3,16,1,42781.649,56874.367
2019-03-12 17:00:00,46.9,3,17,1,42913.034,57270.044
2019-03-12 18:00:00,46.0,3,18,1,43439.34,58420.239
2019-03-12 19:00:00,44.1,3,19,1,45282.847,60690.441
2019-03-12 20:00:00,41.0,3,20,1,46957.048,62296.661
2019-03-12 21:00:00,42.1,3,21,1,46340.213,61955.674
2019-03-12 22:00:00,37.0,3,22,1,44843.782,60670.512
2019-03-12 23:00:00,36.0,3,23,1,42871.752,58576.862
2019-03-13 00:00:00,35.1,3,0,2,41400.044,56413.787
2019-03-13 01:00:00,36.0,3,1,2,40887.955,54976.376
2019-03-13 02:00:00,35.1,3,2,2,40709.057,54215.326
2019-03-13 03:00:00,36.0,3,3,2,40697.571,53924.821
2019-03-13 04:00:00,39.0,3,4,2,41874.108,54159.625
2019-03-13 05:00:00,37.9,3,5,2,44171.728,55160.601
2019-03-13 06:00:00,39.0,3,6,2,48340.587,57485.889
2019-03-13 07:00:00,39.9,3,7,2,51663.214,60984.245
2019-03-13 08:00:00,41.0,3,8,2,52206.814,62627.344
2019-03-13 09:00:00,41.0,3,9,2,51733.643,62206.115
2019-03-13 10:00:00,42.1,3,10,2,51059.475,61408.902
2019-03-13 11:00:00,44.1,3,11,2,50360.819,60468.746
2019-03-13 12:00:00,46.0,3,12,2,49415.391,59577.241
2019-03-13 13:00:00,46.9,3,13,2,48721.598,58417.443
2019-03-13 14:00:00,51.1,3,14,2,47926.073,57462.85
2019-03-13 15:00:00,55.9,3,15,2,46994.716,56685.289
2019-03-13 16:00:00,61.0,3,16,2,46539.087,55600.148
2019-03-13 17:00:00,63.0,3,17,2,46501.844,55627.17
2019-03-13 18:00:00,64.0,3,18,2,46782.6,56308.557
2019-03-13 19:00:00,63.0,3,19,2,48374.39,58525.028
2019-03-13 20:00:00,60.1,3,20,2,50338.849,60031.066
2019-03-13 21:00:00,61.0,3,21,2,49640.96,59569.245
2019-03-13 22:00:00,60.1,3,22,2,47832.868,58362.144
2019-03-13 23:00:00,59.0,3,23,2,45678.572,56108.021
2019-03-14 00:00:00,57.9,3,0,3,44069.245,53851.169
2019-03-14 01:00:00,57.9,3,1,3,43483.254,52120.615
2019-03-14 02:00:00,57.0,3,2,3,43276.491,51330.758
2019-03-14 03:00:00,55.9,3,3,3,43654.985,50764.444
2019-03-14 04:00:00,57.0,3,4,3,44601.464,51101.415
2019-03-14 05:00:00,57.9,3,5,3,47129.397,51911.392
2019-03-14 06:00:00,59.0,3,6,3,51416.366,54111.181
2019-03-14 07:00:00,57.9,3,7,3,54579.483,57781.21
2019-03-14 08:00:00,54.0,3,8,3,54646.81,59535.714
2019-03-14 09:00:00,53.1,3,9,3,53393.819,58953.991
2019-03-14 10:00:00,54.0,3,10,3,52233.887,57954.812
2019-03-14 11:00:00,55.9,3,11,3,50801.662,57043.824
2019-03-14 12:00:00,59.0,3,12,3,49615.803,55933.339
2019-03-14 13:00:00,64.0,3,13,3,48638.687,54915.122
2019-03-14 14:00:00,70.0,3,14,3,47542.863,54013.826
2019-03-14 15:00:00,73.9,3,15,3,46519.364,53343.529
2019-03-14 16:00:00,73.9,3,16,3,45834.86,52992.517
2019-03-14 17:00:00,73.9,3,17,3,45840.321,53215.628
2019-03-14 18:00:00,73.0,3,18,3,46437.218,53933.328
2019-03-14 19:00:00,64.9,3,19,3,48207.731,55681.751
2019-03-14 20:00:00,63.0,3,20,3,50183.685,56656.949
2019-03-14 21:00:00,63.0,3,21,3,49372.666,56285.028
2019-03-14 22:00:00,61.0,3,22,3,47729.751,54957.082
2019-03-14 23:00:00,63.0,3,23,3,45569.735,52757.051
2019-03-15 00:00:00,62.1,3,0,4,44056.159,50436.192
2019-03-15 01:00:00,52.0,3,1,4,43299.676,50100.466
2019-03-15 02:00:00,48.0,3,2,4,42940.913,49429.912
2019-03-15 03:00:00,50.0,3,3,4,43063.747,48879.875
2019-03-15 04:00:00,48.0,3,4,4,43966.456,49105.426
2019-03-15 05:00:00,46.9,3,5,4,45909.934,50058.836
2019-03-15 06:00:00,46.0,3,6,4,49696.046,51923.859
2019-03-15 07:00:00,45.0,3,7,4,52450.222,55156.272
2019-03-15 08:00:00,44.1,3,8,4,52572.555,57154.576
2019-03-15 09:00:00,45.0,3,9,4,51852.809,57582.38
2019-03-15 10:00:00,45.0,3,10,4,51219.048,57012.45
2019-03-15 11:00:00,45.0,3,11,4,50312.599,56693.137
2019-03-15 12:00:00,46.0,3,12,4,49204.739,56121.464
2019-03-15 13:00:00,46.0,3,13,4,48175.069,55517.098
2019-03-15 14:00:00,45.0,3,14,4,46835.341,54789.75
2019-03-15 15:00:00,44.1,3,15,4,45936.891,54015.156
2019-03-15 16:00:00,44.1,3,16,4,45433.191,53264.27
2019-03-15 17:00:00,43.0,3,17,4,45349.618,53062.114
2019-03-15 18:00:00,41.0,3,18,4,45504.664,53270.824
2019-03-15 19:00:00,41.0,3,19,4,46379.492,54470.289
2019-03-15 20:00:00,39.0,3,20,4,47429.305,55176.261
2019-03-15 21:00:00,37.9,3,21,4,46263.179,54226.315
2019-03-15 22:00:00,37.0,3,22,4,43912.545,53344.654
2019-03-15 23:00:00,36.0,3,23,4,41455.483,51423.429
2019-03-16 00:00:00,36.0,3,0,5,39773.775,49509.875
2019-03-16 01:00:00,36.0,3,1,5,38731.752,46104.357
2019-03-16 02:00:00,35.1,3,2,5,38251.665,44954.273
2019-03-16 03:00:00,35.1,3,3,5,38167.729,44486.192
2019-03-16 04:00:00,34.0,3,4,5,38747.264,44336.938
2019-03-16 05:00:00,34.0,3,5,5,40734.998,44605.835
2019-03-16 06:00:00,33.1,3,6,5,44343.865,45385.776
2019-03-16 07:00:00,32.0,3,7,5,47236.344,46789.87
2019-03-16 08:00:00,32.0,3,8,5,47539.761,47972.871
2019-03-16 09:00:00,33.1,3,9,5,47300.756,48875.849
2019-03-16 10:00:00,34.0,3,10,5,47221.88,49331.552
2019-03-16 11:00:00,37.0,3,11,5,46725.361,49081.242
2019-03-16 12:00:00,37.9,3,12,5,46248.659,48128.615
2019-03-16 13:00:00,37.9,3,13,5,45704.951,47422.763
2019-03-16 14:00:00,39.0,3,14,5,45335.881,46750.606
2019-03-16 15:00:00,39.0,3,15,5,44736.235,46311.332
2019-03-16 16:00:00,39.9,3,16,5,44109.8,46389.148
2019-03-16 17:00:00,41.0,3,17,5,43960.565,46834.0
2019-03-16 18:00:00,39.9,3,18,5,44412.47,47483.891
2019-03-16 19:00:00,37.9,3,19,5,45390.576,48555.013
2019-03-16 20:00:00,36.0,3,20,5,46222.795,48583.529
2019-03-16 21:00:00,34.0,3,21,5,44868.92,47751.795
2019-03-16 22:00:00,34.0,3,22,5,42598.918,46319.144
2019-03-16 23:00:00,33.1,3,23,5,40120.592,44428.322
2019-03-17 00:00:00,32.0,3,0,6,38345.761,42200.716
2019-03-17 01:00:00,30.9,3,1,6,36965.77,40535.371
2019-03-17 02:00:00,30.9,3,2,6,36335.817,39538.147
2019-03-17 03:00:00,28.0,3,3,6,36351.319,38998.13
2019-03-17 04:00:00,27.0,3,4,6,37012.336,38817.923
2019-03-17 05:00:00,27.0,3,5,6,38993.058,39000.754
2019-03-17 06:00:00,25.0,3,6,6,42753.083,39700.984
2019-03-17 07:00:00,25.0,3,7,6,45948.373,40984.548
2019-03-17 08:00:00,24.1,3,8,6,46821.788,42068.08
2019-03-17 09:00:00,28.0,3,9,6,47372.013,43117.96
2019-03-17 10:00:00,32.0,3,10,6,47834.62,43671.442
2019-03-17 11:00:00,34.0,3,11,6,47918.918,44045.068
2019-03-17 12:00:00,37.0,3,12,6,47818.08,44011.557
2019-03-17 13:00:00,39.0,3,13,6,47666.605,43587.19
2019-03-17 14:00:00,41.0,3,14,6,47428.774,43164.173
2019-03-17 15:00:00,39.9,3,15,6,46903.997,42689.709
2019-03-17 16:00:00,37.0,3,16,6,46733.535,42781.649
2019-03-17 17:00:00,36.0,3,17,6,46540.669,42913.034
